net|sta|evtnum|mean(azimuth)|std|median|mad|starttime|endtime
HI|SAY|0|0.0|0.0|0.0|0.0|2013-09-02T04:30:00Z|2099-01-01T00:00:00Z
HI|SHP|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
HI|SLL|0|0.0|0.0|0.0|0.0|2013-09-02T04:30:00Z|2099-01-01T00:00:00Z
HI|WAN|0|0.0|0.0|0.0|0.0|2013-09-02T04:30:00Z|2099-01-01T00:00:00Z
HI|WET|0|0.0|0.0|0.0|0.0|2013-08-16T02:31:00Z|2099-01-01T00:00:00Z
HI|WZS|0|0.0|0.0|0.0|0.0|2013-09-02T04:30:00Z|2099-01-01T00:00:00Z
HI|XSA|0|0.0|0.0|0.0|0.0|2013-05-14T00:32:00Z|2099-01-01T00:00:00Z
HI|YML|0|0.0|0.0|0.0|0.0|2013-08-30T16:25:00Z|2099-01-01T00:00:00Z
HL|BAQ|0|0.0|0.0|0.0|0.0|2013-09-03T20:19:00Z|2099-01-01T00:00:00Z
HL|BEL|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
HL|BNX|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
HL|DNI|0|0.0|0.0|0.0|0.0|2013-09-03T20:19:00Z|2099-01-01T00:00:00Z
HL|HEG|0|0.0|0.0|0.0|0.0|2013-09-02T04:30:00Z|2099-01-01T00:00:00Z
HL|HEH|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
HL|JGD|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
HL|JIY|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
HL|JMS|0|0.0|0.0|0.0|0.0|2013-09-02T04:30:00Z|2099-01-01T00:00:00Z
HL|LBE|0|0.0|0.0|0.0|0.0|2013-08-24T08:40:00Z|2099-01-01T00:00:00Z
HL|LIH|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
HL|MDJ|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
HL|MIH|0|0.0|0.0|0.0|0.0|2013-09-03T20:19:00Z|2099-01-01T00:00:00Z
HL|MOH|0|0.0|0.0|0.0|0.0|2013-04-16T10:44:00Z|2099-01-01T00:00:00Z
HL|NEH|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
HL|NZN|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
HL|QAN|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
HL|QTH|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
HL|SHZ|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
HL|SYS|0|0.0|0.0|0.0|0.0|2013-09-03T20:19:00Z|2099-01-01T00:00:00Z
HL|TAH|0|0.0|0.0|0.0|0.0|2013-09-03T20:19:00Z|2099-01-01T00:00:00Z
HL|TOH|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
HL|WDL|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
HL|WUC|0|0.0|0.0|0.0|0.0|2013-09-02T04:30:00Z|2099-01-01T00:00:00Z
HL|XUK|0|0.0|0.0|0.0|0.0|2013-09-03T20:19:00Z|2099-01-01T00:00:00Z
HL|YAS|0|0.0|0.0|0.0|0.0|2013-09-03T20:19:00Z|2099-01-01T00:00:00Z
HL|YCH|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
HL|YIL|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
HN|CHL|0|0.0|0.0|0.0|0.0|2013-07-07T18:35:00Z|2099-01-01T00:00:00Z
HN|CHZ|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
HN|CNS|0|0.0|0.0|0.0|0.0|2013-08-30T16:25:00Z|2099-01-01T00:00:00Z
HN|HEY|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
HN|HOJ|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
HN|JIS|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
HN|LOD|0|0.0|0.0|0.0|0.0|2013-08-12T00:53:00Z|2099-01-01T00:00:00Z
HN|MIL|0|0.0|0.0|0.0|0.0|2013-08-30T16:25:00Z|2099-01-01T00:00:00Z
HN|NIX|0|0.0|0.0|0.0|0.0|2013-09-02T04:30:00Z|2099-01-01T00:00:00Z
HN|SHY|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
HN|TAY|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
HN|YIY|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
HN|YOZ|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
HN|ZJJ|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JL|BCT|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JL|BST|0|0.0|0.0|0.0|0.0|2013-08-24T08:40:00Z|2099-01-01T00:00:00Z
JL|CBS|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JL|CBT|0|0.0|0.0|0.0|0.0|2013-08-31T06:38:00Z|2099-01-01T00:00:00Z
JL|CN2|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JL|DHT|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JL|FMT|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JL|FST|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JL|HCT|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JL|HST|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JL|JCT|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JL|JYT|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JL|LYT|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JL|MJT|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JL|PST|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JL|SGT|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JL|SLT|0|0.0|0.0|0.0|0.0|2013-06-13T16:47:00Z|2099-01-01T00:00:00Z
JL|SPT|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JL|SYZT|0|0.0|0.0|0.0|0.0|2013-08-31T06:38:00Z|2099-01-01T00:00:00Z
JL|THT|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JL|YFT|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JL|YNB|0|0.0|0.0|0.0|0.0|2013-09-03T20:19:00Z|2099-01-01T00:00:00Z
JS|BY|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JS|CS|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JS|CZ|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JS|DH|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JS|GAY|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JS|GC|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JS|HUA|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JS|JJ|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JS|KS|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JS|LH|0|0.0|0.0|0.0|0.0|2013-08-30T16:25:00Z|2099-01-01T00:00:00Z
JS|LYG|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JS|NJ2|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JS|NT|0|0.0|0.0|0.0|0.0|2013-07-02T07:37:00Z|2099-01-01T00:00:00Z
JS|PX|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JS|PZ|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JS|QSD|0|0.0|0.0|0.0|0.0|2013-07-02T07:37:00Z|2099-01-01T00:00:00Z
JS|RD|0|0.0|0.0|0.0|0.0|2013-06-15T16:11:00Z|2099-01-01T00:00:00Z
JS|SH|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JS|SQ|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JS|SY|0|0.0|0.0|0.0|0.0|2013-03-24T04:18:00Z|2099-01-01T00:00:00Z
JS|WX|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JS|XIY|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JS|XW|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JS|XY|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JS|XZ|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JS|YC|0|0.0|0.0|0.0|0.0|2013-05-23T17:19:00Z|2099-01-01T00:00:00Z
JX|ANY|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JX|DAY|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JX|DUC|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JX|FEC|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JX|GAA|0|0.0|0.0|0.0|0.0|2013-08-16T02:31:00Z|2099-01-01T00:00:00Z
JX|GAZ|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JX|HUC|0|0.0|0.0|0.0|0.0|2013-08-30T16:25:00Z|2099-01-01T00:00:00Z
JX|JDZ|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JX|JGS|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JX|JIA|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JX|JIJ|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JX|JIX|0|0.0|0.0|0.0|0.0|2013-07-07T18:35:00Z|2099-01-01T00:00:00Z
JX|LEA|0|0.0|0.0|0.0|0.0|2013-08-30T16:25:00Z|2099-01-01T00:00:00Z
JX|LON|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JX|NAC|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JX|NNC|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JX|SHC|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JX|SHR|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JX|WAA|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JX|XIS|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JX|YIC|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JX|YOX|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
JX|YUG|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
LN|ANS|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
LN|BEP|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
LN|BXI|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
LN|BZH|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
LN|CHY|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
LN|DDO|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
LN|DL2|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
LN|FKU|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
LN|FSH|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
LN|FXI|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
LN|GUS|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
LN|HSH|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
LN|HUR|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
LN|HXQ|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
LN|JCA|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
LN|JZH|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
LN|KDN|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
LN|LHT|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
LN|LYA|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
LN|LYN|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
LN|MQI|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
LN|NAP|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
LN|QYU|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
LN|SHS|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
LN|SNY|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
LN|SUZ|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
LN|TIL|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
LN|WFD|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
LN|XFN|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
LN|XMN|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
LN|XYN|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
LN|YKO|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
LW|LAK|0|0.0|0.0|0.0|0.0|2013-05-18T05:48:00Z|2099-01-01T00:00:00Z
LW|LAP|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
MM|MYI|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
MM|NAM|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
NM|AGL|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
NM|ARS|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
NM|BAC|0|0.0|0.0|0.0|0.0|2013-08-31T06:38:00Z|2099-01-01T00:00:00Z
NM|BHS|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
NM|BLM|0|0.0|0.0|0.0|0.0|2013-09-02T04:30:00Z|2099-01-01T00:00:00Z
NM|BYT|0|0.0|0.0|0.0|0.0|2013-08-30T16:25:00Z|2099-01-01T00:00:00Z
NM|CHF|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
NM|CHR|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
NM|CSQ|0|0.0|0.0|0.0|0.0|2013-09-02T04:30:00Z|2099-01-01T00:00:00Z
NM|DSM|0|0.0|0.0|0.0|0.0|2013-09-02T04:30:00Z|2099-01-01T00:00:00Z
NM|GNH|0|0.0|0.0|0.0|0.0|2013-09-03T20:19:00Z|2099-01-01T00:00:00Z
NM|HHC|0|0.0|0.0|0.0|0.0|2013-07-07T18:35:00Z|2099-01-01T00:00:00Z
NM|HLG|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
NM|HLH|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
NM|IDR|0|0.0|0.0|0.0|0.0|2013-08-06T10:41:00Z|2099-01-01T00:00:00Z
NM|JIN|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
NM|JIP|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
NM|LCH|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
NM|LUB|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
NM|MDG|0|0.0|0.0|0.0|0.0|2013-09-02T04:30:00Z|2099-01-01T00:00:00Z
NM|MZL|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
NM|NIC|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
NM|NJT|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
NM|QSH|0|0.0|0.0|0.0|0.0|2013-09-02T04:30:00Z|2099-01-01T00:00:00Z
NM|RLT|0|0.0|0.0|0.0|0.0|2013-09-02T04:30:00Z|2099-01-01T00:00:00Z
NM|TIS|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
NM|WJH|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
NM|WLH|0|0.0|0.0|0.0|0.0|2013-09-02T04:30:00Z|2099-01-01T00:00:00Z
NM|WLT|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
NM|WUH|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
NM|XIH|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
NM|XIQ|0|0.0|0.0|0.0|0.0|2013-09-02T04:30:00Z|2099-01-01T00:00:00Z
NM|XLT|0|0.0|0.0|0.0|0.0|2013-08-31T06:38:00Z|2099-01-01T00:00:00Z
NM|XSZ|0|0.0|0.0|0.0|0.0|2013-09-02T04:30:00Z|2099-01-01T00:00:00Z
NM|ZLT|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
NX|GYU|0|0.0|0.0|0.0|0.0|2013-09-02T04:30:00Z|2099-01-01T00:00:00Z
NX|JYU|0|0.0|0.0|0.0|0.0|2013-09-02T04:30:00Z|2099-01-01T00:00:00Z
NX|LWU|0|0.0|0.0|0.0|0.0|2013-07-07T18:35:00Z|2099-01-01T00:00:00Z
NX|NSS|0|0.0|0.0|0.0|0.0|2013-09-02T04:30:00Z|2099-01-01T00:00:00Z
NX|SZS|0|0.0|0.0|0.0|0.0|2013-09-02T04:30:00Z|2099-01-01T00:00:00Z
NX|TLE|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
NX|TXN|0|0.0|0.0|0.0|0.0|2013-08-31T06:38:00Z|2099-01-01T00:00:00Z
NX|XJI|0|0.0|0.0|0.0|0.0|2013-09-02T04:30:00Z|2099-01-01T00:00:00Z
NX|XSH|0|0.0|0.0|0.0|0.0|2013-09-02T04:30:00Z|2099-01-01T00:00:00Z
NX|YCH|0|0.0|0.0|0.0|0.0|2013-09-02T04:30:00Z|2099-01-01T00:00:00Z
NX|YCI|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
QH|BAM|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
QH|DAT|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
QH|DAW|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
QH|DCD|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
QH|DUL|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
QH|GOM|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
QH|HTG|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
QH|HUL|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
QH|HUY|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
QH|LED|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
QH|LJS|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
QH|LJX|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
QH|LWS|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
QH|LYX|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
QH|MAD|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
QH|MEY|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
QH|MIH|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
QH|QSS|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
QH|TIJ|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
QH|TOR|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
QH|XIH|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
QH|XIN|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
QH|XUH|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
QH|YUS|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
QH|ZAD|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
SC|AXI|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
SC|AYU|0|0.0|0.0|0.0|0.0|2013-09-02T04:30:00Z|2099-01-01T00:00:00Z
SC|BAX|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
SC|BTA|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
SC|BYD|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
SC|BZH|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
SC|CD2|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
SC|CXI|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
SC|DFU|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
SC|EMS|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
SC|GZA|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
SC|GZI|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
SC|HLI|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
SC|HMS|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
SC|HSH|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
SC|HWS|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
SC|HYS|0|0.0|0.0|0.0|0.0|2013-09-02T04:30:00Z|2099-01-01T00:00:00Z
SC|HYU|0|0.0|0.0|0.0|0.0|2013-01-05T08:58:00Z|2099-01-01T00:00:00Z
SC|JJS|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
SC|JLI|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
SC|JLO|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
SC|JMG|0|0.0|0.0|0.0|0.0|2013-09-01T11:52:00Z|2099-01-01T00:00:00Z
SC|JYA|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
SC|JZG|0|0.0|0.0|0.0|0.0|2013-09-02T04:30:00Z|2099-01-01T00:00:00Z
SC|LBO|0|0.0|0.0|0.0|0.0|2013-09-04T00:18:00Z|2099-01-01T00:00:00Z
