gcmtid,snr_r,snr_t,snr_z,allsnr_r,allsnr_t,allsnr_z,count
201103111859A,2.3722625711035263,2.0809753128555166,3.190731740614337,2085.2187999999996,1829.1772999999991,2804.653200000002,879
201103121146A,2.4207999023437496,1.333044335937501,,2478.8990999999996,1365.037400000001,,1024
201103140652A,2.105462015503878,1.080829941860465,,2172.836800000002,1115.4164999999998,,1032
201103161712A,2.28234110787172,1.4871503401360517,,2348.529,1530.2776999999971,,1029
201103220718A,9.813654822335016,5.528818654822336,14.818449238578655,7733.159999999993,4356.709100000001,11676.93799999998,788
201103221549A,2.9646676356589183,1.8413615310077516,,3059.537000000004,1900.2850999999996,,1032
201103241355A,16.215036208991496,9.183828675577159,18.806336695018203,13344.974800000002,7558.291000000001,15477.61509999998,823
201104160111A,6.3388338068181795,2.350986458333337,,6693.808499999997,2482.6417000000038,,1056
201104160219A,4.433258365019009,2.3553110266159694,,4663.787799999997,2477.7871999999998,,1052
201104160920A,3.067160396975426,1.8203583175803388,,3245.055700000001,1925.9390999999985,,1058
201104291312A,3.1208632710280373,1.3468489719626155,,3339.3237,1441.1283999999987,,1070
201105101526A,3.855197383177566,1.4945747663551385,,4125.061199999996,1599.1949999999981,,1070
201105142230A,2.593625332068307,1.0530072106261856,1.5142272296015187,2733.6810999999957,1109.8695999999998,1595.9955000000007,1054
201105151214A,2.538033049242425,1.2341465909090907,3.760105018939394,2680.1629000000007,1303.2587999999998,3970.6709,1056
201105211308A,3.2839670861568266,1.8688891577928348,5.630293514036785,3392.338000000002,1930.5624999999984,5816.093199999998,1033
201105221642A,5.707164109848488,2.7220684659090932,10.830986647727267,6026.765300000004,2874.5043000000023,11437.521899999994,1056
201105251002A,2.2601560856864653,1.0807746835443033,2.477772346640705,2321.1803,1109.9555999999995,2544.672200000004,1027
201106012334A,3.8510658513640705,2.3804122295390404,3.7662494825964217,4093.683000000007,2530.3782,4003.5231999999965,1063
201106080153B,2.550457264957264,1.688023076923077,2.8495461538461546,1790.4209999999991,1184.9922000000001,2000.3814000000004,702
201106222150A,11.025088175046557,8.337106517690867,13.756903351955291,11840.944700000002,8954.052399999991,14774.914199999983,1074
201106241723A,3.7605566037735865,3.2134791509433946,7.8966216037735855,3986.190000000002,3406.2878999999984,8370.4189,1060
201107112047A,12.675576439089683,9.331021419009373,14.780555421686744,9468.655599999993,6970.273000000001,11041.074899999998,747
201107130719A,4.432604241281814,2.3147493873704046,,4702.993100000004,2455.9490999999994,,1061
201107151800A,2.5575958333333384,1.0024885658914728,,2639.438900000005,1034.5682,,1032
201107161838A,1.9957118207816984,1.6755213536701619,,2093.5017000000016,1757.6218999999999,,1049
201107181815A,2.6036971209213084,1.3568934740882919,,2713.052400000003,1413.883,,1042
201107251715A,6.750278677462889,3.3418078272604568,11.861945614035095,5001.956500000001,2476.2795999999985,8789.701700000005,741
201108011458A,4.42868016759777,4.423516201117318,,4756.402500000006,4750.856399999999,,1074
201108271029A,3.699353855421688,3.440971325301206,6.04156807228916,3070.463700000001,2856.006200000001,5014.501500000003,830
201109190907A,1.67631430107527,0.8979676344086042,,1558.972300000001,835.1099000000019,,930
201110010421A,2.3697283422459905,1.078806951871658,2.8180370053475965,2215.6960000000013,1008.6845000000004,2634.8646000000026,935
201110040137A,3.5014932403433474,1.6880331545064358,4.489881115879827,3263.3916999999997,1573.246899999998,4184.569199999999,932
201110070251A,2.822402141327621,1.2878962526766615,4.743209421841543,2636.123599999998,1202.8951000000018,4430.157600000001,934
201110140610A,4.875835846867747,5.868584802784222,7.846436194895596,4202.970499999998,5058.720099999999,6763.628000000004,862
201110210802A,5.010367775467771,2.5100413721413735,8.861891580041577,4819.973799999996,2414.6598000000013,8525.139699999998,962
201110300323A,3.691995478443739,1.6528385909568868,5.550912618296538,3511.087699999996,1571.8494999999994,5278.917900000008,951
201111080259A,9.165692323869619,-0.215654153522608,11.034814826498412,8716.573400000008,-205.08710000000022,10494.10889999999,951
201111211016A,2.7223418454935637,0.9896001072961367,3.3579504291845477,2537.2226000000014,922.3072999999994,3129.6097999999984,932
201111241025A,6.95763042105264,6.3046879999999925,,6609.748900000008,5989.453599999993,,950
201111281506A,3.321452059134106,1.7461170010559683,4.44166737064414,3145.4150999999983,1653.572800000002,4206.259000000001,947
201112091942A,2.481210828025479,1.0444469214437369,3.4783953290870535,2337.3006000000014,983.8690000000001,3276.6484000000046,942
201112120928A,2.286245901639344,1.3718751912568292,3.8532271038251333,2091.915,1255.2657999999988,3525.702799999997,915
201112271521A,16.883762439024395,12.978544512195116,20.541978536585386,13844.685200000004,10642.406499999996,16844.422400000018,820
201112301707A,2.597030315789473,1.1562934736842103,2.483494947368422,2467.1787999999992,1098.4787999999999,2359.3202000000006,950
201201010527A,7.19189055441479,4.623910574948665,10.144196201232033,7004.901400000006,4503.6889,9880.4471,974
201201241034A,1.6440689473684231,0.839387578947368,,1561.865500000002,797.4181999999996,,950
201201262204A,1.7912433901918976,0.8172885927505329,,1680.1862999999998,766.6166999999998,,938
201201290006A,2.47420701381509,1.5759393198724743,2.9616804463336894,2328.2287999999994,1482.9588999999983,2786.941300000002,941
201202061010A,,,,0.0,0.0,0.0,0
201202071330A,2.2186456567796604,0.8297414194915248,2.84231430084746,2094.4014999999995,783.2758999999994,2683.144700000002,944
201202250112A,2.1783502114164897,1.3340582452431289,3.2271230443974623,2060.7192999999993,1262.0191,3052.858399999999,946
201202260234A,4.313893750000001,3.524694270833334,8.333574583333336,4141.338000000001,3383.7065000000007,8000.231600000002,960
201202260617A,12.91714611398964,11.271475751295354,16.846561658031106,12465.046000000002,10876.974100000016,16256.932000000017,965
201202261159A,1.9783968750000016,1.117279166666667,1.5950068749999986,1899.2610000000016,1072.5880000000004,1531.2065999999986,960
201202281507A,2.651101437371668,1.3151852156057486,3.772198049281314,2582.1728000000044,1280.9903999999992,3674.1209,974
201203121232A,3.787049643221211,1.1262011213047902,8.165494903160047,3715.095700000008,1104.8032999999991,8010.350500000006,981
201203161837A,2.747574606505766,1.2947389296956986,,2618.438599999995,1233.8862000000008,,953
201204180537A,2.924033707865164,1.423939325842697,3.3573173646578085,2862.6289999999954,1394.0366000000004,3286.8136999999947,979
201205031019A,3.767117423442449,3.027497043294616,6.16730401267159,3567.460199999999,2867.0397000000016,5840.436899999995,947
201205112034A,2.911645473684205,1.2616478947368415,3.385413473684208,2766.0631999999946,1198.5654999999995,3216.142799999998,950
201205262000A,2.7022816931216953,1.1900097354497343,2.772736719576719,2553.656200000002,1124.559199999999,2620.2362,945
201206092100A,6.943417226890764,3.0105144957983163,11.655762079831916,6610.1332000000075,2866.009799999997,11096.285499999984,952
201206240759A,5.520546349206351,2.4433434920634873,,5216.916300000002,2308.9595999999956,,945
201207090720A,2.116915648445875,1.1242725616291531,2.8053894962486634,1975.0823000000012,1048.9462999999998,2617.428400000003,933
201207091925A,3.747685438972166,2.55080267665953,,3500.338200000003,2382.449700000001,,934
201207141955A,3.6309974413646016,3.540260447761193,5.267340724946702,3405.875599999996,3320.764299999999,4940.765600000006,938
201207290920A,2.925335175345383,0.8557488841657801,4.016724654622736,2752.7404000000056,805.259699999999,3779.7378999999946,941
201208080711A,3.747558207343413,1.862680669546436,6.859116954643632,3470.2389000000003,1724.8422999999998,6351.542300000003,926
201208140259A,14.88489520333681,2.062351303441084,,14274.614500000001,1977.7948999999994,,959
201209030214A,2.4754572805139157,1.6016213062098483,,2312.0770999999972,1495.9142999999983,,934
201209070319A,4.278558663883088,2.4638579331941486,,4098.859199999999,2360.3758999999945,,958
201209220937A,2.1496354838709695,0.8093405376344086,2.2751905376344066,1999.1610000000014,752.6867,2115.9271999999983,930
201210140941A,4.487491471215355,3.9597641791044786,,4209.2670000000035,3714.258800000001,,938
201210230853A,2.2647008403361353,1.2307814075630237,,2155.9952000000008,1171.7038999999986,,952
201211020152A,2.744327655099894,2.3776568874868578,,2609.8555999999994,2261.1517000000017,,951
201211111054A,7.180088401253927,4.563766144200626,,6871.3446000000085,4367.524199999999,,957
201211121115A,3.145724330117897,0.681569346195069,5.6714254019292625,2934.960799999998,635.9041999999994,5291.439900000002,933
201211260533A,2.3991664210526324,1.5121498947368437,3.0996555789473716,2279.2081000000007,1436.5424000000014,2944.672800000003,950
201212081426A,3.4095873254565014,1.699225026852847,3.3744505907626228,3174.325800000003,1581.9785000000006,3141.6135000000017,931
201212221641A,3.2061641163793073,1.646892241379307,,2975.320299999997,1528.3159999999968,,928
201212251708A,2.661433978494623,1.1549411827957,,2475.133599999999,1074.0953000000009,,930
201301090141A,6.122786979722524,3.7484133404482436,12.155564781216668,5737.051400000005,3512.263300000004,11389.764200000018,937
201301181242A,4.505128961175238,3.3297155299055587,,4293.3879000000015,3173.2188999999976,,953
201301221329A,2.326047593582888,0.6955327272727276,,2174.8545000000004,650.3231000000003,,935
201301240735A,2.207406736842102,1.676586315789473,,2097.0363999999972,1592.7569999999994,,950
201302021417A,15.656440894568675,7.637813631522894,,14701.397999999986,7171.906999999997,,939
201302250723A,5.391643060109293,4.583002404371585,,4933.353400000003,4193.4472,,915
201303042056A,2.3386880724174626,1.68964526091587,,2196.0280999999973,1586.576900000002,,939
201303270125A,3.4041900108577643,2.0033786102063003,3.619565580890334,3135.259000000001,1845.1117000000027,3333.619899999998,921
201303290501A,2.678459183673468,2.4552520945220193,,2493.6454999999987,2285.8397,,931
201304051300A,3.532681512605046,0.27273991596638675,,3363.112800000004,259.6484000000002,,952
201304060029A,3.98411958115183,1.8191838743455468,,3804.8341999999975,1737.3205999999973,,955
201304122033A,5.750496770833325,2.78605625,,5520.476899999992,2674.614,,960
201304170643A,3.9355430208333346,2.1682448958333342,,3778.121300000001,2081.515100000001,,960
201304171203A,5.869692611862645,3.4594962539021856,10.627066389177958,5640.774600000002,3324.5759000000003,10212.610800000019,961
201304200002A,6.357469344608878,5.453626532769544,,6014.165999999999,5159.130699999989,,946
201304210322A,3.6649624869383497,1.2070077324973874,7.311128944618599,3507.369100000001,1155.1063999999997,6996.7504,957
201304240621A,2.8047443970117416,0.8454903948772677,,2628.045500000002,792.2244999999999,,937
201305061314A,2.703860000000001,1.2107190374331545,,2528.109100000001,1132.0222999999994,,935
201305122305A,3.772631174533475,2.4875938529088946,,3436.8669999999956,2266.198000000003,,911
201305140032A,8.565036965811956,4.006936538461536,,8016.874599999991,3750.492599999998,,936
201305192351A,3.4169785256410337,2.4060098290598306,,3198.2919000000074,2252.0252000000014,,936
201305240544A,14.648655876068366,6.157132799145293,,13711.141899999991,5763.076299999994,,936
201305241456A,1.2887875132275142,0.7838349206349203,,1217.9042000000009,740.7239999999997,,945
201306041101A,1.8678613684210548,-0.4227228421052638,,1774.468300000002,-401.5867000000006,,950
201306182302A,3.17016072572038,1.658714194236925,,2970.440599999996,1554.2151999999987,,937
201307212345A,7.568378502673793,3.6405702673796796,,7076.433899999996,3403.9332000000004,,935
201307281136A,3.199746847826089,1.1725999999999992,,2943.767100000002,1078.7919999999992,,920
201308041556A,3.1084399354144234,1.661795263724435,,2887.7406999999994,1543.8078000000003,,929
201308112123B,6.006249837133548,4.986692073832787,,5531.756099999998,4592.743399999997,,921
201308112358A,4.123846623093678,2.752342483660127,,3785.691199999997,2526.650399999997,,918
201308182234A,2.2585215835140975,1.2971752711496733,,2082.356899999998,1195.9955999999988,,922
201308272044A,3.8392126914660847,2.773923085339169,,3509.0404000000012,2535.3657000000003,,914
201308312352A,4.016604112554111,2.818027597402598,,3711.3421999999982,2603.8575000000005,,924
201309020251A,3.557487240075615,1.7254977315689959,,3763.8215000000005,1825.5765999999976,,1058
201309040018A,5.837577559055121,3.939937401574802,,5930.978800000003,4002.9763999999986,,1016
201309061133A,6.033185741088184,2.0403227954971825,,6431.376000000005,2174.9840999999965,,1066
201309192137A,3.6118273684210536,1.757097320574161,,3774.359600000001,1836.1666999999982,,1045
201309221930A,2.2244263520157355,1.3706787610619455,,2262.241600000003,1393.9802999999986,,1017
201310010338A,7.255722629107979,3.322645164319247,,7727.344599999998,3538.617099999998,,1065
201310061638A,6.582152576335886,5.927946087786265,,6898.095900000008,6212.487500000006,,1048
201310150842A,2.5424543314500947,-2.0479298493408638,,2700.086500000001,-2174.901499999997,,1062
201310292017A,3.5065832221162947,1.5300378455672068,,3678.405799999993,1605.0096999999998,,1049
201310310303A,3.7325594852240243,1.7267101048617732,,3915.4549000000015,1811.3189000000002,,1049
201311030702A,,,,0.0,0.0,0.0,0
201311181910A,2.7577845933014355,0.8174499521531097,,2881.8849,854.2351999999996,,1045
201311191700A,3.12258550295858,1.2771681459566073,,3166.3017,1295.0484999999999,,1014
201311201009A,3.322003180542563,3.0662566884939197,,3551.2214,3277.8284000000003,,1069
201311222204A,3.7656400938967085,1.4803002816901403,,4010.4066999999945,1576.5197999999993,,1065
201311232330A,5.417522379603396,6.28860358829084,,5737.156199999996,6659.6312,,1059
201311271745A,2.4964124277456636,1.0774005780346823,,2591.2760999999987,1118.3418000000001,,1038
201312100127A,2.3388736231884066,1.1772677294685991,,2420.734200000001,1218.4721000000002,,1035
201312111614A,2.7863587270973937,1.8374608486017352,,2889.4539999999974,1905.4468999999995,,1037
201312181254A,2.807325911708253,1.4524011516314785,,2925.2335999999996,1513.4020000000007,,1042
201312281931A,2.355709211775877,1.5571972459639114,,2480.561799999998,1639.7286999999988,,1053
201501081842A,2.4441828070175395,1.3620778070175434,,2786.368399999995,1552.7686999999996,,1140
201501141209A,2.4070518755718204,0.9998896614821605,,2630.9076999999997,1092.8794000000014,,1093
201501180641A,2.5037389954337903,1.2695409132420081,,2741.5942000000005,1390.147299999999,,1095
201501210651A,1.8185632575757564,0.7122302083333324,,1920.4027999999987,752.115099999999,,1056
201501251041A,2.5197306157849138,1.221832350390286,,2905.2494000000056,1408.7726999999998,,1153
201501311229A,1.9344797608881292,2.2029690862510654,,2265.2757999999994,2579.6767999999975,,1171
201502021513A,2.4230409246575344,1.886476797945206,,2830.1118,2203.4049000000005,,1168
201502121433A,3.1405039929015106,1.8533130434782619,,3539.3480000000022,2088.683800000001,,1127
201502191632A,2.910685978835975,1.1345681657848328,,3300.7178999999956,1286.6003000000003,,1134
201502260111A,2.918493537117905,1.3760011353711799,,3341.6751000000013,1575.521300000001,,1145
201503011024A,2.8298848588537244,2.036730282292557,,3308.1354000000038,2380.937699999999,,1169
201503120750A,1.4377040034812874,0.3199828546562231,,1651.9218999999991,367.66030000000035,,1149
201504150739A,3.704194290657437,2.234734688581315,,4282.048599999997,2583.3533,,1156
201505021650A,6.479060858369104,2.2635915021459247,,7548.105900000007,2637.0841000000023,,1165
201505250637A,3.329696341463414,1.7329821428571426,,3822.4913999999994,1989.4634999999996,,1148
201505301123A,10.489758267716546,2.5945443569553803,,11989.793700000011,2965.5642,,1143
201506080601A,5.0551484147386505,3.322335646958014,,5899.358200000005,3877.1657000000023,,1167
201506100833A,2.859383102253034,1.4225584922010392,,3299.728100000001,1641.6324999999993,,1154
201506180828A,2.1533731514084535,0.8188002640845058,,2446.2319000000034,930.1570999999985,,1136
201506231218A,6.123239304347823,4.68067643478261,,7041.725199999997,5382.777900000002,,1150
201507030643A,5.992748531951637,7.019425302245255,,6939.602799999996,8128.494500000005,,1158
201507152216A,2.6651619841966614,1.428784284460054,,3035.6194999999975,1627.3853000000015,,1139
201508021308A,2.3792351638618237,1.5334022143489796,,2686.156499999999,1731.211099999998,,1129
201510160638A,2.0213082216264535,0.9940527256479026,,2261.8439000000017,1112.345000000003,,1119
201510200929A,3.1339994666666646,1.9535024888888883,,3525.749399999998,2197.6902999999993,,1125
201511111818A,2.158431882770869,0.9087740674955588,,2430.3942999999986,1023.2795999999992,,1126
201511131221A,2.101242253521129,2.1837151408450706,,2387.0112000000026,2480.7004,,1136
201511241321A,3.372494081810266,1.5851024369016513,,3874.995699999996,1821.2826999999972,,1149
201512171244A,3.0348628847845216,1.6540686015831152,,3450.6391000000012,1880.676000000002,,1137
201512200928A,2.847184438549955,1.4895006189213067,,3220.165599999999,1684.625199999998,,1131
201601020422A,3.40251185121108,0.6880716262975778,,3933.3037000000086,795.4107999999999,,1156
201601041436A,2.919170175438594,1.704175526315789,,3327.8539999999975,1942.7600999999993,,1140
201601201713A,5.437054425942152,3.104913234005254,,6203.679099999995,3542.7059999999947,,1141
201601270124A,1.880214463176574,0.8827886424134876,,2119.001699999999,994.9028000000005,,1127
201601300008A,1.868361375661377,1.0598185185185178,,2118.7218000000016,1201.8341999999993,,1134
201601300325A,16.583951517779724,11.691329228100606,,19121.29610000002,13480.1026,,1153
201602141809A,2.604345724258296,0.8805372600349038,,2984.580200000007,1009.0956999999999,,1146
201604121124A,2.617451142355011,1.234703339191564,,2978.6594000000023,1405.0924,,1138
201604181142A,4.4911911764705845,1.6925479238754315,,5191.8169999999955,1956.5853999999988,,1156
201605030000A,3.148158288770056,3.812991354723703,,3532.2336000000028,4278.176299999995,,1122
201605070542A,3.6638295039164506,1.9268120104438644,,4209.740100000002,2213.907,,1149
201605110115A,4.095598254799295,3.5248533158813258,,4693.555599999992,4039.4818999999993,,1146
201605242220A,2.204577689594359,1.1128638447971781,,2499.991100000003,1261.9876,,1134
201606280932A,2.10344596491228,0.9246685087719299,,2397.9283999999993,1054.1221,,1140
201607230100A,,,,0.0,0.0,0.0,0
201607251511A,3.191749023090582,1.9510052397868547,5.067803197158085,3593.9093999999955,2196.8318999999983,5706.346400000004,1126
201608041624A,5.079445130434784,3.9138819130434843,8.493444173913037,5841.361900000001,4500.964200000007,9767.460799999993,1150
201608060908A,2.463902244165171,1.7447317773788131,5.438617324955113,2744.7871,1943.6311999999978,6058.619699999997,1114
201608100406A,2.8480850267379694,1.4990285204991096,,3195.5514000000016,1681.910000000001,,1122
201608141115A,7.3541185676392535,4.2524257294429715,13.018364367816107,8317.508099999995,4809.4935000000005,14723.770100000016,1131
201608201610A,-2.137525546806648,-2.467065879265095,,-2443.191699999999,-2819.856300000003,,1143
201608220933A,2.4257440888888846,0.7201054222222228,3.0333598222222156,2728.962099999995,810.1186000000007,3412.5297999999925,1125
201608241034A,15.185572062663176,7.62680391644908,17.45125108790255,17448.22229999999,8763.197699999993,20051.48750000003,1149
201608251704A,2.7824954703832767,0.5743533101045294,4.324458188153319,3194.3048000000017,659.3575999999997,4964.47800000001,1148
201609031226A,5.601027320490364,3.4320365148861627,8.115076532399303,6396.373199999996,3919.385699999998,9267.417400000004,1142
201609121132A,4.157305774278219,1.5048611548556432,7.433003412073486,4751.800500000005,1720.0563000000002,8495.922899999994,1143
201611230959A,2.5989146877748426,1.46209085312225,,2954.9659999999963,1662.3972999999983,,1137
201611240035A,3.131274596050266,1.679020287253143,,3488.2398999999964,1870.4286000000013,,1114
201611250726A,1.8340674688057044,0.680767290552585,,2057.8237000000004,763.8209000000004,,1122
201612042134A,3.7704336007130155,3.6151410873440297,,4230.426500000003,4056.188300000001,,1122
201612192044A,3.057497658282743,2.1354097137901156,,3525.294800000003,2462.1274000000035,,1153
201612201351A,2.7882234210526318,1.5035620175438593,,3178.5747,1714.0606999999995,,1140
201612211643A,4.571431406384804,4.116274288179467,,5298.288999999987,4770.761900000002,,1159
201701030909A,4.107906861063459,5.188751029159518,,4789.819399999993,6050.083699999998,,1166
201701121704A,3.0808974471831005,1.1986742077464796,,3499.8995000000023,1361.693900000001,,1136
201702162144A,1.7380832749562156,0.9431234676007018,1.7867830122591923,1984.8910999999982,1077.0470000000014,2040.5061999999975,1142
201702190919A,2.8574475567190243,1.115803403141361,5.827014572425825,3274.634900000002,1278.7106999999999,6677.758699999996,1146
201703050008A,5.499509482758624,5.6357379310344875,,6379.431000000004,6537.456000000006,,1160
201703130849A,3.26619541918755,2.324505877268796,,3778.9880999999955,2689.453299999997,,1157
201703272231A,2.953149165935031,1.3319172080772603,,3363.6369,1517.0536999999995,,1139
201704041507A,2.5077324868651507,2.1966119089317,,2863.8305000000023,2508.5308000000014,,1142
201704111555A,2.117083786152499,1.268907975460123,,2415.5926000000018,1447.8240000000003,,1141
201704201520A,2.014160683012261,1.5653192644483365,,2300.171500000002,1787.5946000000004,,1142
201705200106A,3.311636576889662,1.8667081668114682,,3811.6937000000007,2148.5811,,1151
201705221100A,2.763223936170213,2.578107446808509,,3116.9166,2908.105199999998,,1128
201706150311A,3.427593639575975,1.862866166077739,,3880.036000000004,2108.7645000000007,,1132
201707060803A,16.89302033898305,11.059518376449606,,18937.0758,12397.720100000008,,1121
201707121948A,3.113061057268722,-0.8474361233480153,,3533.3242999999993,-961.8399999999974,,1135
201708021818A,2.9568724353256046,2.6409510258697586,,3314.6540000000027,2960.506099999999,,1121
201708050739A,2.5791336028751126,1.7703621743036824,,2870.5757000000003,1970.4130999999984,,1113
201708080549A,3.448573627362735,1.8771033303330338,,3831.365299999999,2085.4618000000005,,1111
201708100043A,2.6553391071428556,1.3501197321428584,,2973.9797999999982,1512.1341000000014,,1120
201709071726A,4.473141403508771,3.4666207017543855,7.426495877192982,5099.381199999999,3951.9475999999995,8466.2053,1140
201709291925A,2.2742573595004436,1.5347673505798398,4.5652485280999064,2549.4424999999974,1720.4742000000003,5117.643599999995,1121
201711090742A,6.285567519858777,3.645051985878198,,7121.547999999994,4129.843899999998,,1133
201711281738A,2.276142515500443,1.3919212577502202,,2569.7649,1571.4790999999987,,1129
201712091514A,7.547398070175443,9.332643245614024,,8604.033800000005,10639.213299999989,,1140
201712182328A,3.0295694663167096,1.529927909011373,,3462.797899999999,1748.7075999999995,,1143
201712210156A,2.8837395104895096,1.3273497377622363,,3298.997999999999,1518.4880999999984,,1144
201712310348A,3.6945637391304404,2.119100869565219,,4248.748300000007,2436.9660000000017,,1150
201712311453A,1.859797652173913,1.1609407826086948,,2138.7673,1335.081899999999,,1150
201801032130A,3.345228924162253,1.4123610229276893,,3793.489599999995,1601.6173999999996,,1134
201801181208A,2.4052690333618494,2.189076133447391,,2811.759500000002,2559.03,,1169
201802052056A,2.40409243623571,1.1146770448548802,,2733.4531000000025,1267.3877999999988,,1137
201802061915A,2.584165614035089,1.2692507894736866,,2945.9488000000015,1446.9459000000027,,1140
201802112314A,7.541520570440797,5.353598098530687,,8725.539300000002,6194.113000000005,,1157
201802120052A,1.8423065731814197,0.8805367221735312,,2102.0717999999997,1004.6923999999991,,1141
201802130239A,1.822550692041522,0.9282934256055365,,2106.8685999999993,1073.1072000000001,,1156
201803181800A,2.3200982486865125,1.2051810858143606,3.9900026269702256,2649.5521999999974,1376.3167999999998,4556.582999999998,1142
201804120756A,2.735154521276594,1.400275709219859,,3085.2542999999982,1579.5110000000009,,1128
201804132146A,2.4220119363395236,0.8777334217506635,,2739.295500000001,992.7165000000005,,1131
201804240408A,3.3762976169461623,2.0838758164165903,,3825.345200000002,2361.031299999997,,1133
201805101802A,3.264962564991334,3.1636261698440262,,3767.7667999999994,3650.8246000000063,,1154
201806172258A,6.185937915936959,3.3068478108581405,9.97828800350262,7064.341100000008,3776.4201999999964,11395.204899999992,1142
