,gcmtid,depth,process_flag,p_z,p_r,s_z,s_r,s_t,surf_z,surf_r,surf_z_mt,surf_r_mt,p_all,sv_all,sh_all,ray_all,theall
1657,201211121115A,d5,preprocessed_20s_to_120s,4.4664513708448644e-07,7.459907696849462e-07,2.87278030723686e-06,6.197551292367769e-06,3.5062397930593052e-06,2.1321678586187284e-07,2.454875059640084e-07,0.6133409458593018,0.7302200589276991,5.963179533847164e-07,4.535165799802314e-06,3.5062397930593052e-06,2.2935214591294063e-07,2.216768923039819e-06
1658,201211121115A,d5,preprocessed_40s_to_120s,4.106434277068113e-07,7.67634934438342e-07,1.3096182327165551e-06,2.2739623654080026e-06,2.0517619559282708e-06,7.7282927798193e-08,1.1083095174162172e-07,0.3990008853418015,0.5341611111160292,5.891391810725767e-07,1.791790299062279e-06,2.0517619559282708e-06,9.405693976990736e-08,1.1316870939582585e-06
1659,201212221641A,d-10,preprocessed_10s_to_120s,1.2333332165015281e-06,1.6217767350269666e-06,5.746431664569654e-06,5.086751184998654e-06,9.063248307836054e-06,8.563299793405042e-07,7.108551402415957e-07,0.4472422804803451,0.41552001100881886,1.4275549757642473e-06,5.416591424784154e-06,9.063248307836054e-06,7.8359255979105e-07,4.172746817043876e-06
1660,201212221641A,d-10,preprocessed_20s_to_120s,8.588577732091648e-07,1.4130578430289077e-06,3.123378513582096e-06,4.800837189526156e-06,5.632958773790717e-06,6.25178680402711e-07,6.168392389164044e-07,0.28351867095278993,0.31094477453976344,1.1359578081190361e-06,3.962107851554126e-06,5.632958773790717e-06,6.210089596595577e-07,2.8380083482808587e-06
1661,201212221641A,d-10,preprocessed_40s_to_120s,5.103524080660431e-07,7.84156871537464e-07,1.5244570644165362e-06,3.7387383637729123e-06,2.99808379677536e-06,3.8950660719389545e-07,4.908949874929226e-07,0.2440062789370209,0.31630937249217733,6.472546398017536e-07,2.631597714094724e-06,2.99808379677536e-06,4.4020079734340904e-07,1.6792842370038117e-06
1662,201212221641A,d-15,preprocessed_10s_to_120s,1.2277130473791225e-06,1.5900818225657203e-06,5.717438859819226e-06,5.067278936352835e-06,9.004012753899903e-06,8.859458039320964e-07,7.304488231925268e-07,0.46159050444133043,0.4144520495649815,1.4088974349724213e-06,5.392358898086031e-06,9.004012753899903e-06,8.081973135623115e-07,4.153366600130167e-06
1663,201212221641A,d-15,preprocessed_20s_to_120s,8.55100759877773e-07,1.4268494401994615e-06,3.169567967980282e-06,4.80732644579473e-06,5.631540605523616e-06,6.557020067938163e-07,6.343423708824932e-07,0.3166625505332621,0.31198805285270254,1.1409751000386171e-06,3.988447206887506e-06,5.631540605523616e-06,6.450221888381548e-07,2.8514962753219736e-06
1664,201212221641A,d-15,preprocessed_40s_to_120s,5.081825396701668e-07,8.246471008580974e-07,1.6854027353399625e-06,3.793798962459703e-06,3.060617589388155e-06,4.3318531095914735e-07,5.023919260027475e-07,0.2816945072863848,0.3142721584875577,6.66414820264132e-07,2.7396008488998324e-06,3.060617589388155e-06,4.677886184809474e-07,1.7336054692582667e-06
1665,201212221641A,d-5,preprocessed_10s_to_120s,1.2498068666808553e-06,1.6574417662760378e-06,5.6654243400204565e-06,5.606264124294687e-06,8.917358812893673e-06,8.270688969739209e-07,6.892144168797223e-07,0.4287476226976849,0.4144422404780801,1.4536243164784466e-06,5.635844232157572e-06,8.917358812893673e-06,7.581416569268217e-07,4.1912422546141285e-06
1666,201212221641A,d-5,preprocessed_20s_to_120s,8.624630617589145e-07,1.4029462817729843e-06,3.123900337876357e-06,4.822752813481686e-06,5.601047126660977e-06,5.944166457280272e-07,6.010567095310481e-07,0.2540938782869314,0.30855252499035674,1.1327046717659493e-06,3.9733265756790215e-06,5.601047126660977e-06,5.977366776295376e-07,2.8262037629338716e-06
1667,201212221641A,d-5,preprocessed_40s_to_120s,5.059863102118628e-07,7.792297707483242e-07,1.5135220013850032e-06,3.7328077374408507e-06,2.9935672965206555e-06,3.4820746776564027e-07,4.827913941631694e-07,0.22105385227204785,0.3242936613442389,6.426080404800936e-07,2.623164869412927e-06,2.9935672965206555e-06,4.1549943096440485e-07,1.6687099093445203e-06
1668,201212221641A,d0,preprocessed_10s_to_120s,1.2554677151502454e-06,1.6713728003295284e-06,5.700287597033524e-06,5.388064775387729e-06,8.722391338302965e-06,7.925314474310171e-07,6.832959297890644e-07,0.41672664410144494,0.4273516222728517,1.463420257739887e-06,5.544176186210627e-06,8.722391338302965e-06,7.379136886100408e-07,4.11697536771588e-06
1669,201212221641A,d0,preprocessed_20s_to_120s,8.528863960583647e-07,1.4051846651891457e-06,3.190031603128127e-06,3.2867835517840545e-06,5.605539474874203e-06,5.721088533618617e-07,5.868446097422095e-07,0.2439106266598687,0.3195101789746045,1.129035530623755e-06,3.238407577456091e-06,5.605539474874203e-06,5.794767315520356e-07,2.6381148286265213e-06
1670,201212221641A,d0,preprocessed_40s_to_120s,4.89317119347185e-07,7.71711246034196e-07,1.523578628706524e-06,3.730545081668057e-06,3.0132381557174384e-06,3.2591481177597786e-07,4.688817057823984e-07,0.2018878504580422,0.33570481855014667,6.305141826906905e-07,2.6270618551872904e-06,3.0132381557174384e-06,3.9739825877918813e-07,1.667053113093652e-06
1671,201212221641A,d10,preprocessed_10s_to_120s,1.2772990187075445e-06,1.687302452054448e-06,5.459545651337632e-06,5.294331252810894e-06,8.709191900178396e-06,7.523902833127537e-07,6.586487220374879e-07,0.42929422538651607,0.4685255501282799,1.4823007353809963e-06,5.376938452074263e-06,8.709191900178396e-06,7.055195026751208e-07,4.068487647577194e-06
1672,201212221641A,d10,preprocessed_20s_to_120s,8.998014517900996e-07,1.3935171852884878e-06,3.292420335874529e-06,3.271201340309779e-06,5.744208288584233e-06,5.231428708569412e-07,5.762957624246023e-07,0.24591846519836932,0.3678670095177106,1.1466593185392938e-06,3.281810838092154e-06,5.744208288584233e-06,5.497193166407717e-07,2.680599440464113e-06
1673,201212221641A,d10,preprocessed_40s_to_120s,4.872077155506595e-07,7.18489509614722e-07,1.5243395155617726e-06,2.097147002650442e-06,2.771455776433323e-06,3.0074141791245463e-07,4.6216822885984257e-07,0.1841235697295296,0.3751916981788796,6.028486125826908e-07,1.8107432591061072e-06,2.771455776433323e-06,3.814548233861486e-07,1.3916256178770673e-06
1674,201212221641A,d15,preprocessed_10s_to_120s,1.291826236107795e-06,1.6349729639188532e-06,5.511316532352311e-06,5.1988508869993255e-06,9.878681334773888e-06,7.289464403870645e-07,6.552712238229662e-07,0.4297951423969618,0.4942457142745149,1.4633996000133241e-06,5.355083709675819e-06,9.878681334773888e-06,6.921088321050153e-07,4.347318369142012e-06
1675,201212221641A,d15,preprocessed_20s_to_120s,9.18922216470108e-07,1.3835799877854442e-06,3.3597765501917728e-06,3.054118535240589e-06,5.752154479435183e-06,5.1404361860137e-07,5.599740951034226e-07,0.2618485028117893,0.3983452203459188,1.1512511021277762e-06,3.206947542716181e-06,5.752154479435183e-06,5.370088568523963e-07,2.6618404952828837e-06
1676,201212221641A,d15,preprocessed_40s_to_120s,4.957895361238578e-07,7.01951689763127e-07,1.5799139434739505e-06,1.9428498625965815e-06,2.7989893658476607e-06,2.9956202405941063e-07,4.661866996502231e-07,0.1970926748555335,0.40248858492418355,5.988706129434924e-07,1.761381903035266e-06,2.7989893658476607e-06,3.828743618548169e-07,1.385529060920309e-06
1677,201212221641A,d5,preprocessed_10s_to_120s,1.2542233272430225e-06,1.6959753379626364e-06,5.5707476227567435e-06,5.443649723275183e-06,8.783875580695022e-06,7.719640698229121e-07,6.773586574378674e-07,0.4138643581090987,0.44467085054938743,1.4750993326028293e-06,5.507198673015963e-06,8.783875580695022e-06,7.246613636303897e-07,4.122708737486051e-06
1678,201212221641A,d5,preprocessed_20s_to_120s,8.756562720721614e-07,1.4047385045974047e-06,3.23549238249078e-06,3.2974857113318554e-06,5.685079191476153e-06,5.486490393245897e-07,5.797868791104002e-07,0.24088657606196473,0.3426771842968855,1.140197388334783e-06,3.266489046911318e-06,5.685079191476153e-06,5.64217959217495e-07,2.663995896484937e-06
1679,201212221641A,d5,preprocessed_40s_to_120s,4.820222892874281e-07,7.605757793696571e-07,1.521724860180828e-06,3.7395391339201504e-06,3.0316099947166665e-06,3.1243515601964853e-07,4.6615314221716415e-07,0.18779796379408153,0.3523850446484819,6.212990343285427e-07,2.6306319970504893e-06,3.0316099947166665e-06,3.8929414911840634e-07,1.6682087938035262e-06
1680,201301090141A,d-10,preprocessed_10s_to_120s,4.293312162322721e-06,5.651176303992718e-06,1.8570622614870315e-05,1.7103216006905927e-05,2.3534516893740638e-05,3.204292703925354e-06,3.0836043876620947e-06,0.5266897646778439,0.5642154277004795,4.9722442331577195e-06,1.783691931088812e-05,2.3534516893740638e-05,3.1439485457937244e-06,1.237190724589505e-05
1681,201301090141A,d-10,preprocessed_20s_to_120s,2.2933934598560793e-06,4.6806721357674256e-06,1.1400287113958303e-05,1.1425755179667496e-05,1.7417590713918193e-05,2.3996496979811124e-06,2.5730739673546757e-06,0.21888922676654063,0.30696218546851045,3.4870327978117524e-06,1.1413021146812898e-05,1.7417590713918193e-05,2.486361832667894e-06,8.701001622802685e-06
1682,201301090141A,d-10,preprocessed_40s_to_120s,1.56963414928334e-06,3.6913971933281412e-06,5.77947388217302e-06,7.084351825846528e-06,1.1967462582960065e-05,1.5496131683964284e-06,1.7414421203425766e-06,0.21051320424191897,0.29922300755686787,2.6305156713057406e-06,6.431912854009774e-06,1.1967462582960065e-05,1.6455276443695025e-06,5.668854688161271e-06
1683,201301090141A,d-15,preprocessed_10s_to_120s,4.056666950959124e-06,5.4835161689254075e-06,1.859542644530458e-05,1.6377006568204337e-05,2.3521822509021088e-05,3.275397666202859e-06,3.1163480320151025e-06,0.48883394065271907,0.5154206320646102,4.7700915599422656e-06,1.7486216506754458e-05,2.3521822509021088e-05,3.195872849108981e-06,1.2243500856206698e-05
1684,201301090141A,d-15,preprocessed_20s_to_120s,2.2173339334753533e-06,4.490470986429643e-06,1.1322151828943224e-05,1.125447085503793e-05,1.760738647354929e-05,2.4517673487258557e-06,2.585223331973722e-06,0.22076964510432792,0.28161446124701484,3.353902459952498e-06,1.1288311341990577e-05,1.760738647354929e-05,2.5184953403497888e-06,8.69202390396054e-06
1685,201301090141A,d-15,preprocessed_40s_to_120s,1.5302690748557415e-06,3.7179845722828956e-06,5.882427271954637e-06,7.175918350844457e-06,1.2667508649617162e-05,1.5369341061258743e-06,1.7435317467045246e-06,0.21226831870433838,0.29283781785148333,2.6241268235693184e-06,6.529172811399547e-06,1.2667508649617162e-05,1.6402329264151994e-06,5.8652603027503075e-06
1686,201301090141A,d-5,preprocessed_10s_to_120s,4.458658756285364e-06,5.837383879466903e-06,1.863401126323485e-05,1.705826477462619e-05,2.3757360548077274e-05,3.1785636913718573e-06,3.0559036817447515e-06,0.5789772923346356,0.6055203542384178,5.148021317876133e-06,1.7846138018930518e-05,2.3757360548077274e-05,3.1172336865583044e-06,1.2467188392860556e-05
1687,201301090141A,d-5,preprocessed_20s_to_120s,2.443387094623286e-06,4.93268387417087e-06,1.1552817102464146e-05,1.173584515998468e-05,1.7504861736139088e-05,2.4269292043313335e-06,2.537437586075036e-06,0.2403653565199814,0.33972622581591017,3.688035484397078e-06,1.1644331131224412e-05,1.7504861736139088e-05,2.4821833952031847e-06,8.829852936740942e-06
1688,201301090141A,d-5,preprocessed_40s_to_120s,1.57032594118496e-06,3.7615271649116245e-06,5.824074652194135e-06,7.144427631680327e-06,1.2040463812877731e-05,1.3936311279499437e-06,1.7518267156273985e-06,0.21122356301322553,0.306945903605767,2.665926553048292e-06,6.4842511419372305e-06,1.2040463812877731e-05,1.572728921788671e-06,5.690842607412981e-06
1689,201301090141A,d0,preprocessed_10s_to_120s,4.382368014828404e-06,6.024326862531825e-06,1.8720243295593884e-05,1.698974106379641e-05,2.398306131203287e-05,3.1525585739227556e-06,3.0302673768994387e-06,0.6411815580434155,0.6253397249282978,5.203347438680115e-06,1.785499217969515e-05,2.398306131203287e-05,3.091412975411097e-06,1.2533203476454808e-05
1690,201301090141A,d0,preprocessed_20s_to_120s,2.598641997685375e-06,4.978079294017845e-06,1.1704134846361482e-05,1.194322660455588e-05,1.7719267737978338e-05,2.476736771571593e-06,2.562301425495393e-06,0.27430023074808,0.3800894245695011,3.7883606458516098e-06,1.1823680725458681e-05,1.7719267737978338e-05,2.5195190985334933e-06,8.962707051955531e-06
1691,201301090141A,d0,preprocessed_40s_to_120s,1.6005384507505124e-06,3.871234272477282e-06,5.9008290921813425e-06,7.095010768467058e-06,1.2156151773752774e-05,1.425161329001452e-06,1.7460074046197504e-06,0.21585921850904058,0.31801981256638584,2.735886361613897e-06,6.4979199303242e-06,1.2156151773752774e-05,1.5855843668106012e-06,5.743885608125368e-06
1692,201301090141A,d10,preprocessed_10s_to_120s,4.8339959897566e-06,6.380548617838606e-06,1.8997393260843477e-05,1.7052098376570465e-05,2.4350149048577604e-05,3.229132239567352e-06,3.116069750997091e-06,0.7469012798451383,0.693061861181668,5.607272303797602e-06,1.8024745818706973e-05,2.4350149048577604e-05,3.1726009952822215e-06,1.2788692041591101e-05
1693,201301090141A,d10,preprocessed_20s_to_120s,2.8282400730345287e-06,4.831587896632272e-06,1.2039938358813345e-05,1.2031600479392984e-05,1.8135313176080878e-05,2.6300909631049435e-06,2.6276078566173855e-06,0.3677475035937648,0.445937371092338,3.8299139848334e-06,1.2035769419103164e-05,1.8135313176080878e-05,2.6288494098611645e-06,9.157461497469651e-06
1694,201301090141A,d10,preprocessed_40s_to_120s,1.691563755048273e-06,3.9863486586975625e-06,6.123717035781848e-06,7.3466384689150195e-06,1.2429144892337126e-05,1.514151361511304e-06,1.8027465327015592e-06,0.2321860714791496,0.35516151152004205,2.838956206872918e-06,6.735177752348434e-06,1.2429144892337126e-05,1.6584489471064317e-06,5.915431949666228e-06
1695,201301090141A,d15,preprocessed_10s_to_120s,5.1132001818475405e-06,6.526146270484513e-06,1.8881104193257132e-05,1.6883107707105175e-05,2.4343117549561475e-05,3.2753543522696843e-06,3.1164735245898024e-06,0.7851472189245335,0.7212432602252532,5.8196732261660265e-06,1.7882105950181153e-05,2.4343117549561475e-05,3.1959139384297436e-06,1.28102026660846e-05
1696,201301090141A,d15,preprocessed_20s_to_120s,3.032854052044638e-06,4.917531060723709e-06,1.2063478939061253e-05,1.1892279430477269e-05,1.836723852029918e-05,2.716991721599178e-06,2.6327270812402856e-06,0.4164454905551127,0.48383487713033396,3.975192556384174e-06,1.1977879184769262e-05,1.836723852029918e-05,2.674859401419732e-06,9.248792415718087e-06
1697,201301090141A,d15,preprocessed_40s_to_120s,1.7382493833600977e-06,4.0106992592609085e-06,6.278571134045491e-06,7.4114463735909515e-06,1.244756053691099e-05,1.5763021041415717e-06,1.8479797165760127e-06,0.25058096254022266,0.380379703930313,2.8744743213105033e-06,6.8450087538182215e-06,1.244756053691099e-05,1.7121409103587922e-06,5.969796130599627e-06
1698,201301090141A,d5,preprocessed_10s_to_120s,4.6410261565319466e-06,6.0999655286996496e-06,1.8880528551321077e-05,1.691522019884574e-05,2.418298343922927e-05,3.1551824689631364e-06,3.14935307884561e-06,0.6950855472007952,0.680672246217035,5.370495842615798e-06,1.7897874375083407e-05,2.418298343922927e-05,3.152267773904373e-06,1.2650905357708212e-05
1699,201301090141A,d5,preprocessed_20s_to_120s,2.7392314227964924e-06,4.678991238494703e-06,1.1869049953554373e-05,1.200691085834817e-05,1.7914759433258756e-05,2.5674221243661206e-06,2.549023808668047e-06,0.31924969253634167,0.4248124084200947,3.7091113306455975e-06,1.1937980405951272e-05,1.7914759433258756e-05,2.558222966517084e-06,9.030018534093178e-06
1700,201301090141A,d5,preprocessed_40s_to_120s,1.651009155749494e-06,3.921344266832922e-06,6.010229851489577e-06,7.173403786374091e-06,1.2286679404111441e-05,1.4590482032377695e-06,1.77224999480178e-06,0.2185410632931717,0.33565730599075605,2.786176711291208e-06,6.591816818931834e-06,1.2286679404111441e-05,1.6156490990197748e-06,5.8200805083385646e-06
1701,201301181242A,d-10,preprocessed_10s_to_120s,2.221097133743202e-06,3.978711038897057e-06,1.1701831720975195e-05,8.391890911138208e-06,2.15691909595427e-05,5.164502973938817e-06,4.490181652073777e-06,0.41263780648942266,0.37322177153204306,3.0999040863201297e-06,1.00468613160567e-05,2.15691909595427e-05,4.827342313006298e-06,9.885824668731457e-06
1702,201301181242A,d-10,preprocessed_20s_to_120s,1.8811591037204916e-06,3.2855448405373346e-06,5.535305782046492e-06,6.873726176881544e-06,2.1014174345037125e-05,2.287557495681449e-06,2.2224596602691008e-06,0.26582858022632927,0.33157087608443714,2.583351972128913e-06,6.204515979464018e-06,2.1014174345037125e-05,2.255008577975275e-06,8.014262718651333e-06
1703,201301181242A,d-10,preprocessed_40s_to_120s,1.3292550050704717e-06,2.703219877032836e-06,3.938229888100544e-06,5.092640833828312e-06,1.8132855169697404e-05,8.150810935519776e-07,9.681565045998887e-07,0.37048232633264383,0.33372960742460944,2.016237441051654e-06,4.515435360964429e-06,1.8132855169697404e-05,8.916187990759331e-07,6.389036692697355e-06
1704,201301181242A,d-15,preprocessed_10s_to_120s,2.330827653876036e-06,4.086271307824416e-06,9.149804838138997e-06,9.163449856873351e-06,2.3317551501093346e-05,4.744689495345642e-06,4.346186836766651e-06,0.4056422140709845,0.35298751012042234,3.208549480850226e-06,9.156627347506173e-06,2.3317551501093346e-05,4.545438166056147e-06,1.0057041623876474e-05
1705,201301181242A,d-15,preprocessed_20s_to_120s,1.8426382612010574e-06,3.2517909338685683e-06,6.405694366947544e-06,7.3633402066551205e-06,2.2049904888017685e-05,2.974974740442743e-06,2.600675567891432e-06,0.49621821534128224,0.39090507638192407,2.5472145975348126e-06,6.884517286801332e-06,2.2049904888017685e-05,2.7878251541670876e-06,8.56736548163023e-06
1706,201301181242A,d-15,preprocessed_40s_to_120s,1.3861684232641632e-06,2.6407452623862877e-06,4.8953243793806574e-06,5.8734805795293114e-06,1.8414326072952415e-05,1.3361611996714364e-06,1.234411127118915e-06,0.5301747029428361,0.4168393789061926,2.0134568428252255e-06,5.3844024794549844e-06,1.8414326072952415e-05,1.2852861633951757e-06,6.77436788965695e-06
1707,201301181242A,d-5,preprocessed_10s_to_120s,2.2444307370056472e-06,3.949611698106563e-06,1.1299412022850323e-05,8.190059803910497e-06,2.0648077415760664e-05,5.7673130378015155e-06,4.879847190264737e-06,0.46637602126887406,0.4979303193726807,3.097021217556105e-06,9.74473591338041e-06,2.0648077415760664e-05,5.323580114033126e-06,9.703353665182577e-06
1708,201301181242A,d-5,preprocessed_20s_to_120s,1.884983474824645e-06,3.268472418624052e-06,5.725660062904215e-06,5.370271133939763e-06,1.9646566285826453e-05,2.6948822935119512e-06,2.405131628324749e-06,0.3752651782373637,0.44860521527307307,2.5767279467243485e-06,5.5479655984219884e-06,1.9646566285826453e-05,2.55000696091835e-06,7.580316697972785e-06
1709,201301181242A,d-5,preprocessed_40s_to_120s,1.38147875518012e-06,2.7129499057771692e-06,3.450463230571952e-06,3.9576706113869946e-06,1.757977077846713e-05,7.759243501243573e-07,9.325021962002645e-07,0.3131884018394286,0.3781304432270381,2.0472143304786445e-06,3.7040669209794734e-06,1.757977077846713e-05,8.54213273162311e-07,6.046316325771889e-06
1710,201301181242A,d0,preprocessed_10s_to_120s,2.3193382175605342e-06,3.967473645057371e-06,1.1294603562323083e-05,8.100207296967893e-06,2.1977259420890707e-05,5.793796019105656e-06,4.841107046472168e-06,0.4616459032999002,0.4774739809161202,3.1434059313089526e-06,9.697405429645489e-06,2.1977259420890707e-05,5.3174515327889115e-06,1.0033880578658516e-05
1711,201301181242A,d0,preprocessed_20s_to_120s,1.8817754122734405e-06,3.168642326007584e-06,7.21587938970251e-06,5.1114332765753165e-06,1.808962624807993e-05,2.622853591232694e-06,2.329571560157621e-06,0.3425985886641603,0.4126204985476797,2.5252088691405125e-06,6.163656333138913e-06,1.808962624807993e-05,2.4762125756951575e-06,7.313676006513628e-06
1712,201301181242A,d0,preprocessed_40s_to_120s,1.433777188783176e-06,2.6865946070107724e-06,3.3803025475777143e-06,3.2867326606940792e-06,1.6701159889295588e-05,1.0155741776757056e-06,9.613190062065792e-07,0.3598710771900521,0.4737788387669304,2.060185897896974e-06,3.3335176041358965e-06,1.6701159889295588e-05,9.884465919411424e-07,5.7708274958174005e-06
1713,201301181242A,d10,preprocessed_10s_to_120s,2.467604182468765e-06,3.7420525543900855e-06,1.025536792127684e-05,8.674032169810871e-06,2.307348524373062e-05,5.075831154795125e-06,4.285700601747285e-06,0.3775586909316685,0.3557313850942284,3.1048283684294253e-06,9.464700045543855e-06,2.307348524373062e-05,4.680765878271205e-06,1.0080944883993776e-05
1714,201301181242A,d10,preprocessed_20s_to_120s,1.8353810384122423e-06,2.9457488605526566e-06,7.53087626128555e-06,4.422429843487089e-06,1.6163768858436205e-05,2.6925880953311805e-06,2.34144855481571e-06,0.3135659704057919,0.336338379117644,2.3905649494824495e-06,5.976653052386319e-06,1.6163768858436205e-05,2.5170183250734455e-06,6.762001296344605e-06
1715,201301181242A,d10,preprocessed_40s_to_120s,1.4531053256574154e-06,2.4784476530949963e-06,3.286491060890854e-06,3.4609727721126913e-06,1.4785495810807487e-05,1.1835555428687825e-06,8.314358355087547e-07,0.5020105824463574,0.49538139282288113,1.965776489376206e-06,3.3737319165017727e-06,1.4785495810807487e-05,1.0074956891887685e-06,5.2831249764685586e-06
1716,201301181242A,d15,preprocessed_10s_to_120s,2.6425566940829526e-06,3.7034009075569614e-06,9.790287941116057e-06,6.736109300024251e-06,2.218999476195488e-05,4.597994755739988e-06,4.093232566877966e-06,0.32593318737333454,0.3540519650901643,3.172978800819957e-06,8.263198620570154e-06,2.218999476195488e-05,4.345613661308977e-06,9.492946461163493e-06
1717,201301181242A,d15,preprocessed_20s_to_120s,1.8568349605455823e-06,2.882900187447734e-06,7.0540280742152325e-06,4.329128396654366e-06,1.5281623334573846e-05,2.6086571041750804e-06,2.3749547134482397e-06,0.30212813724818255,0.3449490498291888,2.369867573996658e-06,5.6915782354348e-06,1.5281623334573846e-05,2.4918059088116603e-06,6.458718763204241e-06
1718,201301181242A,d15,preprocessed_40s_to_120s,1.4330783971290929e-06,2.34601510574942e-06,3.3625011639566044e-06,3.0655064504026257e-06,1.371136581316452e-05,1.102994013936491e-06,8.111614587782799e-07,0.49619393934981376,0.4885823613541038,1.8895467514392566e-06,3.214003807179615e-06,1.371136581316452e-05,9.570777363573855e-07,4.9429985270351944e-06
1719,201301181242A,d5,preprocessed_10s_to_120s,2.3954380526786855e-06,3.840343247154522e-06,1.1692837594786307e-05,8.077485144981865e-06,2.2844459727134545e-05,5.516272395483342e-06,4.478190393969639e-06,0.43482129271672887,0.385272611420883,3.1178906499166037e-06,9.885161369884087e-06,2.2844459727134545e-05,4.997231394726491e-06,1.0211185785415433e-05
1720,201301181242A,d5,preprocessed_20s_to_120s,1.8552506581224354e-06,3.058947921405287e-06,7.446841305301692e-06,5.1081854570897395e-06,1.7089356170280987e-05,2.672924927523375e-06,2.33586618128955e-06,0.32144750830446495,0.36301673513727184,2.457099289763861e-06,6.277513381195715e-06,1.7089356170280987e-05,2.5043955544064626e-06,7.0820910989117565e-06
1721,201301181242A,d5,preprocessed_40s_to_120s,1.4559812899554092e-06,2.630301728590916e-06,3.145054733015497e-06,3.4423283781465514e-06,1.581091419614478e-05,1.1701578998769028e-06,8.907578356089048e-07,0.45337624604926585,0.5121913872391083,2.0431415092731627e-06,3.2936915555810242e-06,1.581091419614478e-05,1.0304578677429039e-06,5.544551282185468e-06
1722,201301221329A,d-10,preprocessed_10s_to_120s,6.204529290080493e-07,7.935279182880413e-07,2.0372625003804502e-06,3.4657268892814116e-06,5.301649360922781e-06,2.637523558761097e-07,2.7952458401433467e-07,0.4642885835590098,0.5126297491395443,7.069904236480453e-07,2.751494694830931e-06,5.301649360922781e-06,2.716384699452222e-07,2.2579432373367448e-06
1723,201301221329A,d-10,preprocessed_20s_to_120s,3.639448878089168e-07,7.27646392736229e-07,1.240259148620977e-06,2.620067782723509e-06,2.051199639462777e-06,1.4936790975403178e-07,1.8763149612151325e-07,0.33830214646396906,0.3858636358885384,5.457956402725729e-07,1.930163465672243e-06,2.051199639462777e-06,1.684997029377725e-07,1.1739146120863412e-06
1724,201301221329A,d-10,preprocessed_40s_to_120s,2.892592575984697e-07,5.404221978052917e-07,7.967853547441709e-07,1.0378117403682108e-06,1.4437389456122047e-06,8.92286493875957e-08,1.352295684307193e-07,0.25610099088112565,0.3306820284332264,4.148407277018807e-07,9.172985475561909e-07,1.4437389456122047e-06,1.122291089091575e-07,7.220268324448585e-07
1725,201301221329A,d-15,preprocessed_10s_to_120s,6.656132656524837e-07,8.246620280623844e-07,2.079495471380664e-06,3.4912257763888864e-06,5.314474745671174e-06,2.648957559893989e-07,2.913213354242309e-07,0.4627611840668988,0.5020679718298413,7.451376468574341e-07,2.7853606238847755e-06,5.314474745671174e-06,2.781085457068149e-07,2.2807703905300497e-06
1726,201301221329A,d-15,preprocessed_20s_to_120s,3.857070784674882e-07,7.49646125964038e-07,1.2760746901863126e-06,2.634805259141453e-06,2.035651853978082e-06,1.5261835072781504e-07,1.8497058709304136e-07,0.34157897118161606,0.3689193390495718,5.676766022157631e-07,1.9554399746638827e-06,2.035651853978082e-06,1.687944689104282e-07,1.181890724942039e-06
1727,201301221329A,d-15,preprocessed_40s_to_120s,2.8824753228293494e-07,5.580712949694967e-07,8.273500056220835e-07,1.0265571133186303e-06,1.447634418569851e-06,9.506625161889744e-08,1.382683325654356e-07,0.27562071150353973,0.33652896520902914,4.231594136262158e-07,9.269535594703569e-07,1.447634418569851e-06,1.1666729209216652e-07,7.286036709396475e-07
1728,201301221329A,d-5,preprocessed_10s_to_120s,5.96206546793864e-07,7.679877323977483e-07,2.078519340712884e-06,3.481272161934187e-06,5.283398688991515e-06,2.602119610684751e-07,2.791138356608168e-07,0.46580709116102376,0.5231134947663412,6.820971395958061e-07,2.7798957513235355e-06,5.283398688991515e-06,2.696628983646459e-07,2.2537636195688756e-06
1729,201301221329A,d-5,preprocessed_20s_to_120s,3.559502025139957e-07,7.222295643475917e-07,1.2210091291968092e-06,2.6366104264633416e-06,2.0452886831995278e-06,1.4690945374018693e-07,1.8010588869828727e-07,0.33580698529751496,0.4040416420954733,5.390898834307936e-07,1.9288097778300756e-06,2.0452886831995278e-06,1.635076712192371e-07,1.1691740039199085e-06
1730,201301221329A,d-5,preprocessed_40s_to_120s,2.9654589172405495e-07,5.407960402340656e-07,7.740528133454415e-07,1.044147150567491e-06,1.4304497904791408e-06,8.47936677141325e-08,1.3283055414330607e-07,0.23674471298484817,0.3360309742187245,4.1867096597906027e-07,9.090999819564662e-07,1.4304497904791408e-06,1.0881211092871928e-07,7.167582123358467e-07
1731,201301221329A,d0,preprocessed_10s_to_120s,6.057767006912174e-07,7.931922761166672e-07,2.111832370653541e-06,3.5469596430955664e-06,5.221078733110388e-06,2.569153184445667e-07,2.754103782936609e-07,0.4697979714870215,0.5305572987141427,6.994844884039423e-07,2.8293960068745536e-06,5.221078733110388e-06,2.661628483691138e-07,2.2540305191894993e-06
1732,201301221329A,d0,preprocessed_20s_to_120s,3.5425167549086854e-07,7.268936507025156e-07,1.21504318867962e-06,2.313347207068132e-06,1.898867578027214e-06,1.2936107877027046e-07,1.7826057889955845e-07,0.31811471516064577,0.41640716315094856,5.405726630966921e-07,1.764195197873876e-06,1.898867578027214e-06,1.5381082883491446e-07,1.089361566958174e-06
