netsta,snr_r,snr_t,snr_z,allsnr_r,allsnr_t,allsnr_z,count
GX.DXS,6.195534391534385,5.017178835978839,10.552538095238093,2341.9119999999975,1896.4936000000012,3988.8593999999994,378
GX.DXX,7.775794915254239,6.585914043583538,9.955516464891042,3211.403300000001,2719.9825000000014,4111.6283,413
GX.GGS,7.372140767386089,6.566850599520384,12.129577458033571,3074.182699999999,2738.3767000000003,5058.033799999999,417
GX.GUL,6.686200000000002,5.572975539568338,9.998819904076733,2788.145400000001,2323.930799999997,4169.507899999998,417
GX.HCS,5.185574943052392,4.22079362186788,8.44547471526196,2276.4674,1852.9283999999996,3707.563400000001,439
GX.HZS,7.862383294663585,7.33248607888631,12.901773549883996,3388.6872000000053,3160.3014999999996,5560.664400000002,431
GX.LNS,5.11176568627451,4.176127941176469,13.02788357843137,2085.6004000000003,1703.8601999999994,5315.3764999999985,408
GX.LST,5.871082417582419,5.305004395604392,8.696043956043955,534.2685000000001,482.75539999999967,791.3399999999998,91
GX.NNS,4.242747087378639,3.12584854368932,8.804683252427173,1748.0117999999993,1287.8496,3627.5294999999956,412
GX.PGX,6.638494823529411,5.573160705882353,9.457487294117652,2821.3602999999994,2368.5933,4019.432100000002,425
GX.PNX,5.084147814207647,4.29593306010929,9.818310109289616,1860.7980999999988,1572.3115,3593.5014999999994,366
GX.PXS,4.579220646766169,3.4568793532338327,7.824358208955227,1840.8466999999998,1389.6655000000007,3145.392000000001,402
GX.QZS,4.242263043478259,3.3027702898550717,7.828366304347827,1170.8645999999994,911.5645999999998,2160.6291,276
GX.QZX,6.769629670329673,5.9073043956043945,8.93206153846154,616.0363000000002,537.5646999999999,812.8176000000001,91
GX.RAX,5.628973958333333,3.61755,11.890914583333334,540.3815,347.2848,1141.5278,96
GX.TE,5.636921634615382,4.301175961538459,6.7809971153846185,2344.959399999999,1789.289199999999,2820.8948000000014,416
GX.WZD,5.320713609467453,3.8593588757396473,8.159427514792899,1798.401199999999,1304.4633000000008,2757.8865,338
GX.WZS,6.585654176072234,5.936095259593682,9.192404740406316,2917.4447999999998,2629.690200000001,4072.2352999999976,443
GX.XCT,5.905702015113353,4.899469269521412,10.569184130982372,2344.563700000001,1945.0893000000005,4195.9661000000015,397
GX.XYD,2.213172619047619,1.2202035714285717,4.127169047619046,185.9065,102.49710000000002,346.68219999999985,84
GX.YLS,6.67522743362832,5.645765044247785,10.990539823008849,3017.202800000001,2551.8857999999987,4967.723999999999,452
GX.YTT,6.100276510067116,4.841091498881433,11.750117002237138,2726.8236000000006,2163.9679000000006,5252.3023,447
GX.ZPX,4.644895348837208,4.407154651162791,7.51115930232558,399.4609999999999,379.01529999999997,645.9596999999999,86
GZ.AST,7.100278947368419,4.8563236842105235,11.985937499999993,1079.2423999999996,738.1611999999996,1821.862499999999,152
GZ.BJT,6.627148295454538,4.967332954545457,12.506888068181816,2332.7561999999975,1748.5012000000008,4402.424599999999,352
GZ.DJT,6.508906886227542,4.829921257485027,8.140392814371262,2173.974899999999,1613.193699999999,2718.8912000000014,334
GZ.KLT,4.658687288135593,2.738863559322032,4.650105084745765,549.7251,323.1858999999998,548.7124000000002,118
GZ.LBT,5.957265490196077,4.45858549019608,11.487520784313732,1519.1026999999997,1136.9393000000005,2929.3178000000016,255
GZ.LDT,4.888415936254983,3.715533466135456,9.168340239043827,1226.9924000000008,932.5988999999995,2301.2534000000005,251
GZ.LPS,4.886600000000001,3.386384304932737,8.80826995515695,1089.7118000000003,755.1637000000003,1964.2441999999999,223
GZ.LPT,4.18298699186992,2.3885357723577227,7.453568292682925,514.5074000000002,293.7898999999999,916.7888999999998,123
GZ.PXT,3.713353488372093,1.7665511627906982,6.800911627906977,159.6742,75.96170000000002,292.4392,43
GZ.QLT,2.630237500000001,1.8129295454545462,8.26405,231.4609000000001,159.53780000000006,727.2363999999999,88
GZ.WNT,7.682385113268611,6.335319741100327,14.808290614886726,2373.857000000001,1957.613800000001,4575.761799999998,309
GZ.XYT,2.8002813043478256,2.071122608695651,3.887299130434778,644.0646999999999,476.3581999999997,894.078799999999,230
GZ.YPT,5.4062334532374114,2.980942446043167,7.863202877697843,1502.9329000000005,828.7020000000005,2185.9704,278
GZ.ZFT,7.4529808664259924,6.393328880866428,11.799145487364624,2064.4757,1770.9521000000007,3268.363300000001,277
GZ.ZYT,5.091179420289851,4.070246376811595,9.51852985507246,1756.4568999999988,1404.2350000000004,3283.8927999999987,345
HA.AY,2.0733154471544712,1.236747154471545,2.5880536585365874,255.01779999999994,152.11990000000003,318.33060000000023,123
HA.DA,7.313062863534673,5.336102460850116,6.233378299776289,3268.9390999999987,2385.2378000000017,2786.3201000000013,447
HA.HEB,2.7537989999999994,1.813198,4.4059880000000025,275.37989999999996,181.31980000000001,440.5988000000002,100
HA.HH,2.358032520325203,1.5152560975609761,3.032985365853658,290.03799999999995,186.37650000000005,373.05719999999997,123
HA.HX,4.83875819935691,3.38822668810289,9.134695498392288,1504.853799999999,1053.7384999999988,2840.8903000000014,311
HA.JS,4.147973021582734,2.347238129496403,6.420191366906471,1153.1365,652.5322,1784.8131999999991,278
HA.JY,7.505489887640449,6.240971460674163,10.927256404494369,3339.9429999999998,2777.2323000000024,4862.629099999994,445
HA.JZ,6.222830180180181,5.090695495495497,8.911057657657656,2762.9366000000005,2260.2688000000007,3956.509599999999,444
HA.KAF,7.367728999999994,3.5294109999999987,9.616197000000001,736.7728999999995,352.9410999999999,961.6197000000001,100
HA.LS,7.400336343612326,6.686135242290753,8.764718281938318,3359.7526999999964,3035.505400000002,3979.1820999999964,454
HA.LUS,4.013727000000001,2.8801829999999997,5.844367000000002,401.3727000000001,288.01829999999995,584.4367000000002,100
HA.LYN,6.813496109839816,5.435189931350112,10.275251945080091,2977.4977999999996,2375.177999999999,4490.2851,437
HA.LZH,4.582819466666669,3.6238005333333336,9.655744533333323,1718.5573000000006,1358.9252000000001,3620.9041999999963,375
HA.NY,6.1072690417690465,4.430981572481575,5.60387100737101,2485.658500000002,1803.409500000001,2280.775500000001,407
HA.PDS,5.959722818791947,4.690860178970916,8.124481879194622,2663.9961000000003,2096.8144999999995,3631.6433999999963,447
HA.PY,2.9222715447154464,1.9077910569105692,3.2271756097560975,359.4393999999999,234.6583,396.94259999999997,123
HA.QF,2.954245528455286,1.8302040650406508,2.3058918699187005,363.3722000000002,225.11510000000004,283.6247000000002,123
HA.SC,6.3301982570806095,5.145067538126362,8.396592810457518,2905.5609999999997,2361.5860000000002,3854.0361000000007,459
HA.SHS,7.580541666666663,6.611283333333334,8.152286904761903,636.7654999999997,555.3478,684.7920999999999,84
HA.SQ,3.186558536585367,1.4113146341463425,2.5809048780487807,391.94670000000013,173.59170000000012,317.4513,123
HA.XC,3.9516536585365842,1.2633951219512194,2.005188617886178,486.05339999999984,155.39759999999998,246.6381999999999,123
HA.XX,7.662315938864626,6.043922270742361,11.386694323144102,3509.3406999999984,2768.1164000000012,5215.105999999999,458
HA.XY,5.636744618834085,4.781769282511209,10.304407623318388,2513.988100000002,2132.669099999999,4595.765800000001,446
HA.YJ,2.968801626016258,1.6463333333333334,2.477150406504066,365.1625999999997,202.49900000000002,304.6895000000001,123
HA.ZK,3.1940528455284554,1.0763268292682926,2.465589430894308,392.8685,132.38819999999998,303.26749999999987,123
HA.ZMD,7.212742290748897,5.343453303964753,11.605905066079284,3274.5849999999996,2425.927799999998,5269.080899999995,454
HB.DJI,6.440797031963471,5.056835159817347,10.443560045662093,2821.0691,2214.893799999998,4574.2792999999965,438
HB.DWU,3.6609524509803926,2.9476306372549037,4.245637499999999,1493.6686000000002,1202.6333000000006,1732.2200999999998,408
HB.ENS,4.591658040201001,3.4282155778894476,6.049070854271356,1827.4798999999987,1364.4298000000001,2407.5301999999997,398
HB.FXI,7.046920963855414,6.1683915662650515,9.295321445783127,2924.472199999997,2559.8824999999965,3857.558399999998,415
HB.HFE,7.516463013698624,6.413204337899544,9.198779223744292,3292.2107999999976,2808.9835000000003,4029.0652999999998,438
HB.HME,4.086231414868107,3.2695647482014385,7.266160431654679,1703.9585000000006,1363.4084999999998,3029.988900000001,417
HB.JGS,2.9272558823529393,1.6406176470588236,6.098070588235295,298.5800999999998,167.34300000000002,622.0032000000001,102
HB.JME,6.507084987893469,5.236213317191284,10.599514043583532,2687.426100000003,2162.5561000000002,4377.599299999999,413
HB.JYU,6.1671460136674305,4.936708656036449,10.07254669703873,2707.377100000002,2167.215100000001,4421.848000000003,439
HB.LCH,6.358003535353532,5.684314141414137,8.691005808080822,2517.7693999999988,2250.9883999999984,3441.638300000006,396
HB.MCH,5.030451670378618,4.114021826280623,8.05099977728286,2258.6727999999994,1847.1957999999997,3614.8989000000042,449
HB.NZH,5.558233080808082,3.922276010101008,8.233740151515148,2201.0603000000006,1553.2212999999992,3260.5610999999985,396
HB.QJI,3.2876321428571433,1.552413888888889,3.185160714285716,828.4833000000001,391.2083,802.6605000000004,252
HB.SSH,5.832849065420562,4.37533504672897,7.180959579439257,2496.4594000000006,1872.6433999999992,3073.450700000002,428
HB.SYA,6.679634673366841,3.9821321608040186,5.442860804020097,2658.4946000000027,1584.8885999999993,2166.2585999999988,398
HB.SZH,6.918123385300667,6.071165033407571,12.898077505567928,3106.2373999999995,2725.9530999999993,5791.2368,449
HB.SZI,2.785981162790695,1.787028604651162,3.118486279069767,1197.9718999999989,768.4222999999997,1340.9490999999998,430
HB.WHA,5.720511504424776,4.884038938053098,13.099010619469025,646.4177999999997,551.8964000000001,1480.1881999999998,113
HB.WHN,6.469893488372101,5.156546976744189,12.512427209302318,2782.054200000003,2217.3152000000014,5380.343699999997,430
HB.XFA,5.118027678571429,3.8551401785714257,9.281856250000006,2292.8764,1727.1027999999988,4158.271600000003,448
HB.XNI,6.874276739130434,5.354388260869559,8.25056239130435,3162.1672999999996,2463.018599999997,3795.2587000000008,460
HB.XSH,6.0514921800947885,4.252484597156397,9.197739573459716,2553.729700000001,1794.5484999999996,3881.4460999999997,422
HB.YCH,8.141615384615385,6.348657816377169,9.83817593052109,3281.071,2558.509099999999,3964.784899999999,403
HB.YDU,5.350823631840794,4.348369900497514,8.97419054726368,2151.0310999999992,1748.0447000000006,3607.624599999999,402
HB.YNX,5.315727488151655,4.000268483412322,7.03280734597156,2243.2369999999983,1688.1132999999998,2967.8446999999983,422
HB.YXI,7.413204017857153,6.35613638392857,7.562158035714288,3321.1154000000047,2847.5490999999993,3387.8468000000007,448
HB.ZHX,4.012653403141361,3.214354712041883,7.395821727748691,1532.8336,1227.8834999999992,2825.2039,382
HB.ZSH,5.307320185614845,3.632112064965197,10.195801160092811,2287.454999999998,1565.4403,4394.390300000002,431
HB.ZUX,4.2225828358209,3.359146766169155,7.235105970149251,1697.4783000000018,1350.3770000000004,2908.5125999999987,402
HE.BDH,3.8037588235294115,1.951535294117647,3.263899999999999,64.6639,33.1761,55.486299999999986,17
HE.CAZ,2.8741601626016267,0.7235910569105695,1.9911666666666668,353.52170000000007,89.00170000000004,244.9135,123
HE.CHC,7.168697307692311,6.142591923076919,10.498905384615384,1863.8613000000007,1597.073899999999,2729.7153999999996,260
HE.CHD,7.32497813333334,5.512976799999998,10.462006133333333,2746.8668000000025,2067.3662999999992,3923.2522999999997,375
HE.CLI,5.073638461538457,3.967779185520362,6.640731674208143,2242.548199999998,1753.7584,2935.2033999999994,442
HE.CSS,5.480384810126583,4.529121518987343,5.9796240506329115,432.95040000000006,357.8006000000001,472.3903,79
HE.CXT,8.17638726415095,6.704102358490569,10.154938679245285,3466.7882000000027,2842.539400000001,4305.694000000001,424
HE.DOH,1.804958823529412,0.7009117647058825,7.099205882352941,30.684300000000004,11.915500000000002,120.68650000000001,17
HE.FEN,5.575917374517369,4.314156370656369,6.383485328185329,1444.1625999999985,1117.3664999999996,1653.3227000000002,259
HE.FUC,2.7304569105691066,1.0684048780487805,2.6315959349593503,335.8462000000001,131.4138,323.6863000000001,123
HE.FXT,2.9716797979797973,1.8902737373737386,2.0286555555555568,294.19629999999995,187.13710000000012,200.8369000000001,99
HE.GAN,4.808870355731218,3.7222901185770763,6.318824110671934,1216.6441999999981,941.7394000000003,1598.6624999999992,253
HE.GAZ,3.0223647540983594,1.3134368852459015,2.565705737704918,368.7284999999998,160.2393,313.0161,122
HE.GUY,4.072288235294117,5.3898,8.985341176470587,69.2289,91.6266,152.7508,17
HE.HBZ,3.4687470588235296,2.128758823529412,3.487876470588235,58.968700000000005,36.188900000000004,59.293899999999994,17
HE.HEJ,2.946817886178862,1.526149593495935,2.8565463414634147,362.45860000000005,187.71640000000002,351.3552,123
HE.HNS,5.443589244851259,4.2915160183066385,7.454112128146455,2378.8485,1875.392500000001,3257.4470000000006,437
HE.HST,7.11571548117155,5.141146025104605,8.034090376569035,1700.6560000000006,1228.7339000000004,1920.1475999999993,239
HE.HUA,1.9761352941176464,1.2764294117647057,2.9373,33.59429999999999,21.699299999999997,49.9341,17
HE.HUH,2.391844999999999,1.9620583333333326,2.445010833333334,287.0213999999999,235.44699999999992,293.40130000000005,120
HE.JNX,6.15411681415929,5.317959292035398,6.3237323008849575,1390.8303999999996,1201.8588,1429.1635000000003,226
HE.JTG,2.2109883333333333,1.5387466666666667,2.6216516666666667,265.3186,184.6496,314.5982,120
HE.KAB,5.089031428571426,4.371978701298704,11.282185454545456,1959.2770999999989,1683.211800000001,4343.6414,385
HE.KUC,6.760074874371855,5.592204271356784,8.536461055276384,2690.5097999999984,2225.6973,3397.5115000000005,398
HE.LAY,2.6560411764705876,1.8923470588235298,3.9924647058823535,45.15269999999999,32.169900000000005,67.87190000000001,17
HE.LIC,7.550914285714285,6.023768226600979,8.695986453201975,3065.6711999999998,2445.6498999999976,3530.5705000000016,406
HE.LIX,2.373059166666667,0.9650533333333332,2.7716983333333336,284.7671000000001,115.80639999999998,332.60380000000004,120
HE.LOH,5.598682885085571,4.3850264058679755,10.187224449877755,2289.8612999999987,1793.475800000002,4166.574800000002,409
HE.LUQ,4.281608857142861,3.012870571428572,6.995830857142858,1498.5631000000014,1054.5047000000002,2448.5408,350
HE.LUX,4.352050526315789,3.702322105263158,6.276094736842104,413.4448,351.7206,596.2289999999999,95
HE.LZT,3.840105000000001,2.090956666666666,2.172680000000001,460.81260000000015,250.91479999999996,260.72160000000014,120
HE.MEC,3.069096610169492,2.660449999999999,3.50077033898305,362.15340000000003,313.9330999999999,413.09089999999986,118
HE.QIL,4.1186628571428585,2.710542040816325,9.583647755102037,1009.0724000000004,664.0827999999997,2347.993699999999,245
HE.QIX,4.151711570247936,3.263945867768596,6.561911570247929,1004.7142000000005,789.8749000000003,1587.982599999999,242
HE.QSP,5.434177083333336,3.489182291666669,6.309965625000001,521.6810000000003,334.9615000000002,605.7567000000001,96
HE.REX,2.1293991869918703,0.6423780487804879,3.1812520325203257,261.91610000000003,79.0125,391.29400000000004,123
HE.SCH,3.395453086419754,1.3707024691358023,2.255017283950617,275.03170000000006,111.02689999999998,182.65639999999996,81
HE.SHC,6.165529411764705,6.490894117647058,11.805170588235294,104.814,110.34519999999999,200.68789999999998,17
HE.SHX,4.2819354066985635,2.6126952153110037,4.558048803827753,894.9244999999999,546.0532999999998,952.6322000000004,209
HE.SHY,3.7004878787878774,2.7129454545454545,8.04563939393939,366.3482999999999,268.5816,796.5182999999997,99
HE.SHZ,9.803140243902439,8.466787804878049,6.162217073170732,803.8575,694.2766,505.3018,82
HE.SXT,8.926031506849322,7.456631278538804,11.899343607305946,3909.601800000003,3266.0044999999964,5211.912500000004,438
HE.TAG,2.971352032520323,1.412689430894309,2.7654455284552837,365.4762999999997,173.76080000000002,340.1497999999999,123
HE.TAH,2.8072647540983606,1.4055180327868848,2.868768032786885,342.48629999999997,171.47319999999993,349.98969999999997,122
HE.TAS,1.0103882352941174,0.9119764705882352,10.59424117647059,17.176599999999997,15.503599999999999,180.1021,17
HE.TLK,5.975702641509434,4.484895094339623,10.146454339622649,1583.5612,1188.4972,2688.8104000000017,265
HE.WAT,7.515391435185183,6.481789120370364,11.36351412037038,3246.649099999999,2800.1328999999973,4909.038100000004,432
HE.WAX,1.4611235294117648,1.1764705882352946,3.1903176470588233,24.839100000000002,20.000000000000007,54.2354,17
HE.WEA,1.291394117647059,0.9141647058823532,2.0178294117647058,21.9537,15.540800000000004,34.3031,17
HE.WEC,7.069194581280782,5.721532758620692,12.246120935960578,2870.0929999999976,2322.942300000001,4971.925099999995,406
HE.WUJ,2.535864227642276,1.2531569105691054,2.7980691056910554,311.9112999999999,154.13829999999996,344.1624999999998,123
HE.XIH,2.9796146341463428,1.1388577235772355,3.408278048780489,366.49260000000015,140.07949999999997,419.21820000000014,123
HE.XIL,6.56899731800766,5.196206896551724,10.823035249042146,1714.5082999999993,1356.2099999999998,2824.8122000000003,261
HE.XIT,6.17643279352227,4.547420242914982,10.05122388663967,1525.5789000000007,1123.2128000000007,2482.6522999999984,247
HE.XLD,6.881738223938227,5.154153281853284,10.207836679536692,1782.370200000001,1334.9257000000005,2643.8297000000034,259
HE.XLE,3.6408642276422776,1.023878861788618,3.536103252032521,447.8263000000001,125.93710000000002,434.94070000000005,123
HE.XOX,1.300676470588235,1.7574117647058827,2.4549705882352946,22.111499999999996,29.876000000000005,41.734500000000004,17
HE.XTT,6.460710361445787,5.479680000000002,7.798299277108422,2681.1948000000016,2274.067200000001,3236.294199999995,415
HE.XUH,2.4444823529411766,2.0549,4.9450352941176465,41.556200000000004,34.933299999999996,84.06559999999999,17
HE.YAY,5.511159375,4.3220328125000025,4.824257812499997,1410.8568,1106.4404000000006,1235.0099999999993,256
HE.YIX,3.4219310861423224,2.796405992509362,4.8732966292134865,913.6556,746.6403999999997,1301.170200000001,267
HE.YON,8.612325190839702,7.184931806615781,11.540024936386772,3384.643800000003,2823.678200000002,4535.229800000001,393
HE.YOQ,2.529232231404958,1.7104950413223143,3.1584752066115693,306.0370999999999,206.96990000000002,382.1754999999999,121
HE.YUS,5.047429149797567,3.3645995951417,7.242409311740888,1246.7149999999992,831.0560999999999,1788.8750999999993,247
HE.YUX,7.503584536082474,6.933534020618555,11.754418556701031,727.8477,672.5527999999998,1140.1786,97
HE.ZAH,4.355277777777779,3.883172685185185,6.844318981481478,940.7400000000004,838.7653,1478.3728999999992,216
HE.ZAQ,3.314287804878048,1.471657723577236,3.2792349593495933,407.6573999999999,181.0139,403.3459,123
HE.ZDN,3.1350256198347117,1.7921123966942152,3.228332231404959,379.3381000000001,216.84560000000005,390.62820000000005,121
HE.ZHB,5.1475149425287325,4.2247107279693505,6.513701532567055,1343.5013999999992,1102.6495000000004,1700.0761000000014,261
HE.ZHL,3.0828176470588233,1.9211529411764705,4.262635294117646,52.4079,32.6596,72.46479999999998,17
HE.ZHX,4.36191733333333,2.937811333333333,7.1801879999999985,654.2875999999994,440.67169999999993,1077.0281999999997,150
HE.ZJK,5.999105693069307,4.793567326732674,10.344593069306937,2423.6387,1936.6012000000005,4179.215600000002,404
HE.ZUH,3.6752529411764705,1.8323352941176472,7.977182352941177,62.4793,31.149700000000003,135.6121,17
HI.BSH,6.9767166666666665,5.724646478873237,11.526564788732395,2972.0813,2438.699399999999,4910.3166,426
HI.BSL,6.403418352941175,5.188655764705882,10.568580470588236,2721.4527999999996,2205.1787,4491.6467,425
HI.CHM,4.096559249999999,2.848611,8.919745749999995,1638.6236999999996,1139.4444,3567.898299999998,400
HI.DAN,5.747378074866308,5.074374866310162,6.858058556149735,2149.519399999999,1897.8162000000004,2564.913900000001,374
HI.DOF,5.440912776412777,4.4503402948402995,10.676975184275184,2214.4515,1811.2885000000017,4345.5289,407
HI.HSK,5.160527078384797,3.7634422802850374,9.264034916864604,2172.5818999999997,1584.4092000000007,3900.1586999999986,421
HI.JFL,7.524766509433961,6.292009905660377,11.940608254716972,3190.5009999999997,2667.8122,5062.817899999996,424
HI.JUS,3.128742391304346,1.3831619565217395,6.75902717391304,287.84429999999986,127.25090000000003,621.8304999999997,92
HI.LIG,4.865151578947369,3.4967926315789457,8.639300000000002,462.18940000000003,332.19529999999986,820.7335000000002,95
HI.LSH,5.663991494845358,4.5152069587628825,8.33413969072165,2197.628699999999,1751.9002999999984,3233.6462,388
HI.LZH,4.4002626865671655,2.7880671641791044,4.717304477611938,294.8176000000001,186.8005,316.05939999999987,67
HI.NAD,5.755591906005221,4.595105744125325,9.675260835509134,2204.3916999999997,1759.9254999999996,3705.6248999999984,383
HI.QIH,5.8396137931034495,4.882015270935961,11.585778571428571,2370.8832000000007,1982.0982,4703.8261,406
HI.QSL,4.940539263803682,3.4410625766871172,8.09454969325153,1610.6158000000005,1121.7864000000002,2638.8231999999985,326
HI.QXL,5.089634491315134,3.5657317617865996,7.977225310173699,2051.122699999999,1436.9898999999996,3214.8218000000006,403
HI.QZN,8.190732541567703,5.520000712589072,9.390100475059382,3448.298400000003,2323.9202999999993,3953.2322999999997,421
HI.SAJ,4.407479479768785,2.994323988439307,10.202730057803466,1524.9878999999996,1036.0361000000003,3530.144599999999,346
HI.SAY,6.4264350490196085,4.667989460784314,10.999330147058826,2621.9855000000002,1904.5397000000003,4487.726700000001,408
HI.SHP,5.0045892682926825,3.388493658536586,7.878073902439022,2051.8815999999997,1389.2824000000003,3230.010299999999,410
HI.SLL,7.155931286549708,5.22872485380117,11.401223391812868,2447.3285,1788.2239000000002,3899.218400000001,342
HI.WAN,5.177251241534984,3.697493905191876,11.205475395033861,2293.522299999998,1637.989800000001,4964.025600000001,443
HI.WET,4.561793298969073,3.3678177835051555,9.154790721649483,1769.9758000000004,1306.7133000000003,3552.0588,388
HI.WZS,5.9184260240963775,4.600152289156625,9.071280963855422,2456.146799999997,1909.0631999999994,3764.5816000000004,415
HI.XSA,3.2273945945945934,1.9208518018017997,6.5998563063063065,716.4815999999997,426.42909999999955,1465.1681,222
HI.YML,5.149234770889492,3.1872105121293792,10.072289757412394,1910.3661000000013,1182.4550999999997,3736.8194999999982,371
HK.HKPS,9.425910355029576,7.379870118343198,11.927042307692309,3185.9576999999967,2494.396100000001,4031.3403000000003,338
HL.BAQ,7.75729833333333,5.75084119047619,12.384820714285706,3258.065299999999,2415.3532999999998,5201.624699999997,420
HL.BEL,7.617433333333326,5.748007031250004,12.638376822916662,2925.094399999997,2207.2347000000013,4853.136699999998,384
HL.BJS,5.3081949999999996,3.5181000000000004,9.342495,424.6556,281.44800000000004,747.3996,80
HL.BNX,5.326645066666664,3.9414130666666716,8.834087466666674,1997.491899999999,1478.0299000000018,3312.7828000000027,375
HL.DNI,5.984422682926832,3.262202682926828,9.52967487804878,2453.613300000001,1337.5030999999994,3907.1667,410
HL.FUY,7.287269411764709,4.853374705882351,11.637195294117648,2477.671600000001,1650.1473999999994,3956.6464,340
HL.HEG,5.5580822988505725,3.8419177011494274,9.017977011494255,2417.765799999999,1671.234200000001,3922.820000000001,435
HL.HEH,6.406922458628845,5.52304775413711,11.002071394799053,2710.1282000000015,2336.2491999999975,4653.8762,423
HL.HHL,6.970336653386452,4.300599601593624,12.67838725099601,1749.5544999999995,1079.4504999999997,3182.2751999999987,251
HL.JGD,4.650938461538458,3.46837860576923,8.15080552884615,1934.7903999999987,1442.8454999999997,3390.735099999998,416
HL.JIY,6.164041424802108,4.428135883905014,9.063049604221632,2336.171699999999,1678.2635000000005,3434.8957999999984,379
HL.JMS,8.966715308641977,6.109830370370375,11.04855851851852,3631.5197000000003,2474.4813000000017,4474.666200000001,405
HL.LBE,3.195994960212197,2.6629527851458903,4.911189389920424,1204.8900999999983,1003.9332000000006,1851.5184,377
HL.LIH,6.486645088161209,4.019339042821156,9.822878085642314,2575.1981,1595.6775999999988,3899.6825999999987,397
HL.MDJ,8.80944862385322,6.00476077981652,10.295955733944954,3840.919600000004,2618.0757000000026,4489.0367,436
HL.MIH,4.982738709677418,3.1657288018433203,9.54967741935484,2162.508599999999,1373.926300000001,4144.56,434
HL.MOH,4.941957728706626,4.132171924290223,6.900860567823344,1566.6006000000004,1309.8985000000007,2187.5728,317
HL.NEH,3.4987504373177836,2.472683381924202,8.66513352769679,1200.0713999999998,848.1304000000013,2972.140799999999,343
HL.NZN,5.456497241379308,4.140078390804597,10.15977931034482,2373.5762999999993,1800.9340999999995,4419.503999999997,435
HL.QAN,6.2743545994065295,4.778523145400591,11.557998813056384,2114.4575000000004,1610.362299999999,3895.0456000000013,337
HL.QTH,5.628868902439027,3.2412112804878066,6.676214024390237,1846.269000000001,1063.1173000000006,2189.798199999998,328
HL.SHZ,4.988262738853503,3.50864713375796,9.705009554140135,1566.3144999999997,1101.7151999999994,3047.3730000000023,314
HL.SYS,6.942473317307695,5.382663221153844,12.417095673076924,2888.068900000001,2239.187899999999,5165.5118,416
HL.TAH,5.228199452054795,3.6179789041095898,5.225043013698633,1908.2928000000002,1320.5623000000003,1907.140700000001,365
HL.TOH,6.604808037825059,5.079069976359336,10.746854609929068,2793.8338,2148.4465999999993,4545.919499999995,423
HL.TOJ,3.572258904109589,2.887282191780822,5.623805479452052,260.7749,210.77159999999998,410.53779999999983,73
HL.TUJ,2.86486,1.4039123809523806,2.468318095238096,300.81030000000004,147.41079999999997,259.1734000000001,105
HL.WAK,5.3928287234042545,3.50018085106383,9.196769148936168,506.9258999999999,329.017,864.4962999999998,94
HL.WDL,6.227689115646249,5.1874743764172315,10.71689115646258,2746.4108999999958,2287.676199999999,4726.148999999998,441
HL.WUC,5.803039800995024,4.105695771144278,9.329219402985075,2332.8219999999997,1650.4896999999996,3750.3462,402
HL.XBH,4.659605223880596,3.6800537313432855,10.077820149253728,624.3870999999998,493.12720000000024,1350.4278999999997,134
HL.XUK,6.340155826558266,4.714933875338755,10.705947967479679,2339.5175,1739.8106000000005,3950.4948000000018,369
HL.YAS,6.310212873563211,4.646555632183907,11.581557011494265,2744.9425999999967,2021.2516999999998,5037.977300000005,435
HL.YCH,4.324487743732594,3.3727604456824527,3.8875944289693596,1552.4911000000013,1210.8210000000006,1395.6464,359
HL.YIL,8.783233175355445,6.197945260663507,12.670097156398107,3706.5243999999975,2615.5328999999997,5346.781000000001,422
HL.ZHY,2.6462143396226416,1.5925222641509447,2.1123532075471703,701.2468,422.0184000000003,559.7736000000001,265
HN.CHL,5.519714030612249,4.370440051020403,7.900964795918358,2163.7279000000017,1713.2124999999983,3097.178199999996,392
HN.CHZ,6.33010876777251,5.138768483412321,9.206814454976302,2671.305899999999,2168.560299999999,3885.2756999999992,422
HN.CNS,5.467796153846156,4.449965624999998,6.674028125000001,2274.603200000001,1851.185699999999,2776.3957000000005,416
HN.HEY,6.498268065268065,4.95328158508158,10.210519114219125,2787.757,2124.957799999998,4380.312700000004,429
HN.HOJ,6.591211835748796,5.920158454106286,12.235070531400957,2728.7617000000014,2450.9456000000023,5065.319199999996,414
HN.HUR,7.448239473684208,4.957091228070174,7.743973684210528,849.0992999999997,565.1083999999998,882.8130000000002,114
HN.JGS,3.86433108108108,2.060898986486488,3.930143581081081,1143.8419999999996,610.0261000000005,1163.3225,296
HN.JIS,6.087847754137114,4.984395035460992,6.668383924349879,2575.159599999999,2108.3990999999996,2820.7263999999986,423
HN.LIY,2.3705878378378378,2.227698648648649,5.534591891891893,175.4235,164.84970000000004,409.55980000000005,74
HN.LOD,5.1536204359673,4.136953133514988,6.187169209809255,1891.3786999999988,1518.2618000000004,2270.691099999997,367
HN.MIL,5.050414973262028,3.165220053475936,9.780429946524057,1888.8551999999986,1183.7923,3657.8807999999976,374
HN.NIX,5.898104729729737,4.828374549549548,11.74981531531531,2618.758500000003,2143.7982999999995,5216.917999999998,444
HN.SHY,4.966265770171147,4.559910757946213,8.311522982885085,2031.2026999999991,1865.003500000001,3399.4129,409
HN.TAY,5.3913963768116,3.6874579710144917,9.52408623188406,2232.0381000000025,1526.6075999999996,3942.9717000000005,414
